x-axis,1,2
second,Volt,Volt
-39.600000E-03,+4.824113E-03,+3.171607941E+00
-39.596800E-03,-3.216088E-03,+3.171607941E+00
-39.593600E-03,+4.824113E-03,+3.123366736E+00
-39.590400E-03,+9.648234E-03,+3.091205932E+00
-39.587200E-03,+4.824113E-03,+3.107286334E+00
-39.584000E-03,+4.824113E-03,+3.091205932E+00
-39.580800E-03,+4.824113E-03,+3.171607941E+00
-39.577600E-03,+4.824113E-03,+3.123366736E+00
-39.574400E-03,+4.824113E-03,+3.091205932E+00
-39.571200E-03,+4.824113E-03,+3.107286334E+00
-39.568000E-03,+12.864314E-03,+3.091205932E+00
-39.564800E-03,+4.824113E-03,+3.107286334E+00
-39.561600E-03,+4.824113E-03,+3.091205932E+00
-39.558400E-03,+4.824113E-03,+3.123366736E+00
-39.555200E-03,+4.824113E-03,+3.091205932E+00
-39.552000E-03,-3.216088E-03,+3.171607941E+00
-39.548800E-03,+4.824113E-03,+3.155527540E+00
-39.545600E-03,+4.824113E-03,+3.091205932E+00
-39.542400E-03,+4.824113E-03,+3.139447138E+00
-39.539200E-03,+4.824113E-03,+3.091205932E+00
-39.536000E-03,+4.824113E-03,+3.091205932E+00
-39.532800E-03,+4.824113E-03,+3.091205932E+00
-39.529600E-03,-7E-09,+3.139447138E+00
-39.526400E-03,+8.040193E-03,+3.139447138E+00
-39.523200E-03,+6.432153E-03,+3.107286334E+00
-39.520000E-03,+4.824113E-03,+3.091205932E+00
-39.516800E-03,+4.824113E-03,+3.091205932E+00
-39.513600E-03,+4.824113E-03,+3.091205932E+00
-39.510400E-03,+4.824113E-03,+3.139447138E+00
-39.507200E-03,+4.824113E-03,+3.091205932E+00
-39.504000E-03,+4.824113E-03,+3.091205932E+00
-39.500800E-03,+4.824113E-03,+3.155527540E+00
-39.497600E-03,+4.824113E-03,+3.091205932E+00
-39.494400E-03,+9.648234E-03,+3.091205932E+00
-39.491200E-03,+4.824113E-03,+3.091205932E+00
-39.488000E-03,-3.216088E-03,+3.091205932E+00
-39.484800E-03,+4.824113E-03,+3.091205932E+00
-39.481600E-03,+4.824113E-03,+3.091205932E+00
-39.478400E-03,+1.608033E-03,+3.091205932E+00
-39.475200E-03,+4.824113E-03,+3.091205932E+00
-39.472000E-03,+4.824113E-03,+3.171607941E+00
-39.468800E-03,+4.824113E-03,+3.091205932E+00
-39.465600E-03,+4.824113E-03,+3.091205932E+00
-39.462400E-03,+1.608033E-03,+3.123366736E+00
-39.459200E-03,+4.824113E-03,+3.075125530E+00
