LECROYWS104MXs-A)Õ,54569,Waveform
Segments,1,SegmentSize,9978
Segment,TrigTime,TimeSinceSegment1
#1,26-Nov-2024 17:17:06,0                 
Time,Ampl
0.014358392,0.123858
0.014363392,0.12392
0.014368392,0.123958
0.014373392,0.123983
0.014378392,0.123983
0.014383392,0.12397
0.014388392,0.123933
0.014393392,0.123883
0.014398392,0.12382
0.014403392,0.123758
0.014408392,0.123708
0.014413392,0.123645
0.014418392,0.123595
0.014423392,0.123558
0.014428392,0.123533
0.014433392,0.123495
0.014438392,0.123483
0.014443392,0.12347
0.014448392,0.12347
0.014453392,0.123483
0.014458392,0.123508
0.014463392,0.123533
0.014468392,0.123583
0.014473392,0.123645
0.014478392,0.123733
0.014483392,0.123845
0.014488392,0.12397
0.014493392,0.12412
0.014498392,0.12427
0.014503392,0.124433
0.014508392,0.12457
0.014513392,0.124695
0.014518392,0.124808
0.014523392,0.124883
0.014528392,0.124933
0.014533392,0.124945
0.014538392,0.124933
0.014543392,0.124908
0.014548392,0.12487
0.014553392,0.124845
0.014558392,0.124845
0.014563392,0.124883
0.014568392,0.124958
0.014573392,0.125083
0.014578392,0.125258
0.014583392,0.125483
0.014588392,0.125733
0.014593392,0.12602
0.014598392,0.126295
0.014603392,0.12657
0.014608392,0.126795
0.014613392,0.126983
0.014618392,0.12712
0.014623392,0.127195
0.014628392,0.12722
0.014633392,0.127195
0.014638392,0.127145
0.014643392,0.12707
0.014648392,0.126995
0.014653392,0.126958
0.014658392,0.126933
0.014663392,0.126958
0.014668392,0.127008
0.014673392,0.12712
0.014678392,0.127258
0.014683392,0.127433
0.014688392,0.127595
0.014693392,0.127758
0.014698392,0.127895
0.014703392,0.128008
0.014708392,0.12807
0.014713392,0.128108
0.014718392,0.128095
0.014723392,0.128058
0.014728392,0.128008
0.014733392,0.127933
0.014738392,0.127858
0.014743392,0.127808
0.014748392,0.12777
0.014753392,0.12777
0.014758392,0.127783
0.014763392,0.127808
0.014768392,0.127858
0.014773392,0.127908
0.014778392,0.12797
0.014783392,0.12802
0.014788392,0.128058
0.014793392,0.128083
0.014798392,0.128095
0.014803392,0.128108
0.014808392,0.12812
0.014813392,0.128158
0.014818392,0.12822
0.014823392,0.128308
0.014828392,0.128408
0.014833392,0.128533
0.014838392,0.12867
0.014843392,0.128833
0.014848392,0.128983
0.014853392,0.129133
0.014858392,0.129258
0.014863392,0.129345
0.014868392,0.12942
0.014873392,0.129458
0.014878392,0.129483
0.014883392,0.129483
0.014888392,0.12947
0.014893392,0.129458
0.014898392,0.129445
0.014903392,0.129433
0.014908392,0.129433
0.014913392,0.129433
0.014918392,0.129433
0.014923392,0.129433
0.014928392,0.129433
0.014933392,0.129445
0.014938392,0.12947
0.014943392,0.129495
0.014948392,0.12952
0.014953392,0.129558
0.014958392,0.129595
0.014963392,0.129645
0.014968392,0.129695
0.014973392,0.129758
0.014978392,0.129783
0.014983392,0.129808
0.014988392,0.129795
0.014993392,0.129758
0.014998392,0.129708
0.015003392,0.129645
0.015008392,0.129558
0.015013392,0.12947
0.015018392,0.129395
0.015023392,0.129358
0.015028392,0.129333
0.015033392,0.129358
0.015038392,0.129408
0.015043392,0.129483
0.015048392,0.129595
0.015053392,0.12972
0.015058392,0.12987
0.015063392,0.130033
0.015068392,0.13017
0.015073392,0.130295
0.015078392,0.130395
0.015083392,0.13047
0.015088392,0.13052
0.015093392,0.130545
0.015098392,0.130558
0.015103392,0.130545
0.015108392,0.13052
0.015113392,0.13047
0.015118392,0.130445
0.015123392,0.130408
0.015128392,0.130383
0.015133392,0.13037
0.015138392,0.130383
0.015143392,0.13042
0.015148392,0.130508
0.015153392,0.13062
0.015158392,0.13077
0.015163392,0.130933
0.015168392,0.131133
0.015173392,0.131345
0.015178392,0.131583
0.015183392,0.13182
0.015188392,0.132033
0.015193392,0.132208
0.015198392,0.132358
0.015203392,0.132458
0.015208392,0.13252
0.015213392,0.132533
0.015218392,0.13252
0.015223392,0.132458
0.015228392,0.132383
0.015233392,0.132295
0.015238392,0.13222
0.015243392,0.132158
0.015248392,0.13212
0.015253392,0.132095
0.015258392,0.132095
0.015263392,0.132133
0.015268392,0.13217
0.015273392,0.132233
0.015278392,0.132308
0.015283392,0.13237
0.015288392,0.132445
0.015293392,0.132508
0.015298392,0.132595
0.015303392,0.132683
0.015308392,0.13277
0.015313392,0.132845
0.015318392,0.132933
0.015323392,0.133033
0.015328392,0.133133
0.015333392,0.13322
0.015338392,0.133295
0.015343392,0.133345
0.015348392,0.133383
0.015353392,0.133383
0.015358392,0.13337
0.015363392,0.133333
0.015368392,0.133295
0.015373392,0.133258
0.015378392,0.133195
0.015383392,0.133158
0.015388392,0.133133
0.015393392,0.133108
0.015398392,0.133095
0.015403392,0.133083
0.015408392,0.133083
0.015413392,0.133108
0.015418392,0.133133
0.015423392,0.133158
0.015428392,0.133195
0.015433392,0.133233
0.015438392,0.13327
0.015443392,0.133308
0.015448392,0.133345
0.015453392,0.133395
0.015458392,0.13342
0.015463392,0.133433
0.015468392,0.133433
0.015473392,0.133408
0.015478392,0.13337
0.015483392,0.133345
0.015488392,0.133308
0.015493392,0.133308
0.015498392,0.13332
0.015503392,0.13337
0.015508392,0.133458
0.015513392,0.13362
0.015518392,0.133808
0.015523392,0.134045
0.015528392,0.134308
0.015533392,0.134595
0.015538392,0.13487
0.015543392,0.135133
0.015548392,0.135358
0.015553392,0.135533
0.015558392,0.13567
0.015563392,0.135758
0.015568392,0.135795
0.015573392,0.135795
0.015578392,0.135758
0.015583392,0.135695
0.015588392,0.135608
0.015593392,0.13552
0.015598392,0.135445
0.015603392,0.13537
0.015608392,0.13532
0.015613392,0.135295
0.015618392,0.135308
0.015623392,0.135358
0.015628392,0.135458
0.015633392,0.135583
0.015638392,0.135745
0.015643392,0.135933
0.015648392,0.13612
0.015653392,0.136295
0.015658392,0.136445
0.015663392,0.136532
0.015668392,0.13657
0.015673392,0.136532
0.015678392,0.136445
0.015683392,0.136295
0.015688392,0.136095
0.015693392,0.13587
0.015698392,0.135658
0.015703392,0.135458
0.015708392,0.13532
0.015713392,0.135233
0.015718392,0.135208
0.015723392,0.13527
0.015728392,0.135383
0.015733392,0.135545
0.015738392,0.135745
0.015743392,0.135958
0.015748392,0.13617
0.015753392,0.136345
0.015758392,0.13647
0.015763392,0.13657
0.015768392,0.13662
0.015773392,0.136632
0.015778392,0.136607
0.015783392,0.13657
0.015788392,0.136532
0.015793392,0.136482
0.015798392,0.13647
0.015803392,0.13647
0.015808392,0.136495
0.015813392,0.136545
0.015818392,0.136607
0.015823392,0.136682
0.015828392,0.13677
0.015833392,0.136857
0.015838392,0.136907
0.015843392,0.136945
0.015848392,0.136945
0.015853392,0.136932
0.015858392,0.136895
0.015863392,0.136857
0.015868392,0.136807
0.015873392,0.13677
0.015878392,0.136757
0.015883392,0.136757
0.015888392,0.13677
0.015893392,0.13682
0.015898392,0.136895
0.015903392,0.136982
0.015908392,0.13707
0.015913392,0.137145
0.015918392,0.137207
0.015923392,0.137257
0.015928392,0.137282
0.015933392,0.137295
0.015938392,0.137282
0.015943392,0.137257
0.015948392,0.13722
0.015953392,0.137182
0.015958392,0.137145
0.015963392,0.137132
0.015968392,0.137132
0.015973392,0.13717
0.015978392,0.137245
0.015983392,0.137332
0.015988392,0.137457
0.015993392,0.137595
0.015998392,0.137745
0.016003392,0.13792
0.016008392,0.138095
0.016013392,0.138282
0.016018392,0.13847
0.016023392,0.138657
0.016028392,0.138832
0.016033392,0.138995
0.016038392,0.139145
0.016043392,0.139282
0.016048392,0.139395
0.016053392,0.139495
0.016058392,0.13957
0.016063392,0.139632
0.016068392,0.139695
0.016073392,0.13972
0.016078392,0.139757
0.016083392,0.139795
0.016088392,0.139832
0.016093392,0.13987
0.016098392,0.139932
0.016103392,0.139982
0.016108392,0.140057
0.016113392,0.14012
0.016118392,0.140195
0.016123392,0.140257
0.016128392,0.140307
0.016133392,0.140357
0.016138392,0.140395
0.016143392,0.14042
0.016148392,0.140432
0.016153392,0.140432
0.016158392,0.140432
0.016163392,0.140432
0.016168392,0.140445
0.016173392,0.140445
0.016178392,0.14047
0.016183392,0.140482
0.016188392,0.140482
0.016193392,0.140495
0.016198392,0.140495
0.016203392,0.140482
0.016208392,0.140457
0.016213392,0.140432
0.016218392,0.14042
0.016223392,0.140407
0.016228392,0.14042
0.016233392,0.140445
0.016238392,0.140495
0.016243392,0.140595
0.016248392,0.14072
0.016253392,0.14087
0.016258392,0.141045
0.016263392,0.141232
0.016268392,0.141407
0.016273392,0.141557
0.016278392,0.141682
0.016283392,0.141757
0.016288392,0.14177
0.016293392,0.141732
0.016298392,0.141645
0.016303392,0.141507
0.016308392,0.141345
0.016313392,0.14117
0.016318392,0.141007
0.016323392,0.14087
0.016328392,0.140757
0.016333392,0.140707
0.016338392,0.140695
0.016343392,0.140745
0.016348392,0.140832
0.016353392,0.140957
0.016358392,0.141095
0.016363392,0.141245
0.016368392,0.141395
0.016373392,0.141532
0.016378392,0.141657
0.016383392,0.14177
0.016388392,0.141882
0.016393392,0.14197
0.016398392,0.14207
0.016403392,0.14217
0.016408392,0.14227
0.016413392,0.14237
0.016418392,0.14247
0.016423392,0.142545
0.016428392,0.142607
0.016433392,0.142632
0.016438392,0.142645
0.016443392,0.142632
0.016448392,0.142607
0.016453392,0.14257
0.016458392,0.142545
0.016463392,0.142532
0.016468392,0.142557
0.016473392,0.142607
0.016478392,0.142695
0.016483392,0.142807
0.016488392,0.142957
0.016493392,0.143107
0.016498392,0.143257
0.016503392,0.143395
0.016508392,0.143507
0.016513392,0.143582
0.016518392,0.14362
0.016523392,0.14362
0.016528392,0.143595
0.016533392,0.143532
0.016538392,0.14347
0.016543392,0.143407
0.016548392,0.143345
0.016553392,0.143295
0.016558392,0.143257
0.016563392,0.143245
0.016568392,0.143245
0.016573392,0.143245
