x-axis,1,2
second,Volt,Volt
+600.000E-06,,
+606.510E-06,,
+613.021E-06,,
+619.531E-06,,
+626.042E-06,,
+632.552E-06,+393.872899E-03,-77.752669E-03
+639.063E-06,+394.048778E-03,-77.788850E-03
+645.573E-06,+394.224657E-03,-77.966739E-03
+652.083E-06,+394.372396E-03,-77.915483E-03
+658.594E-06,+394.372396E-03,-78.014981E-03
+665.104E-06,+394.316115E-03,-78.204930E-03
+671.615E-06,+394.133200E-03,-78.204930E-03
+678.125E-06,+394.752296E-03,-78.192870E-03
+684.635E-06,+394.843753E-03,-78.141614E-03
+691.146E-06,+394.632698E-03,-78.204930E-03
+697.656E-06,+395.047773E-03,-78.204930E-03
+704.167E-06,+394.956316E-03,-78.180810E-03
+710.677E-06,+395.223652E-03,-78.042116E-03
+717.188E-06,+395.132195E-03,-78.002920E-03
+723.698E-06,+395.427672E-03,-78.141614E-03
+730.208E-06,+395.455813E-03,-78.241111E-03
+736.719E-06,+395.603552E-03,-78.443121E-03
+743.229E-06,+395.659833E-03,-78.506438E-03
+749.740E-06,+395.955311E-03,-78.506438E-03
+756.250E-06,+395.927170E-03,-78.494378E-03
+762.760E-06,+395.835713E-03,-78.431061E-03
+769.271E-06,+396.103049E-03,-78.419001E-03
+775.781E-06,+395.983451E-03,-78.415986E-03
+782.292E-06,+396.215612E-03,-78.720508E-03
+788.802E-06,+396.546265E-03,-78.645131E-03
+795.313E-06,+396.067874E-03,-78.593875E-03
+801.823E-06,+396.574406E-03,-78.681312E-03
+808.333E-06,+396.215612E-03,-78.832066E-03
+814.844E-06,+396.630687E-03,-78.982820E-03
+821.354E-06,+396.398526E-03,-79.121513E-03
+827.865E-06,+396.264859E-03,-79.160709E-03
+834.375E-06,+397.608576E-03,-79.046136E-03
+840.885E-06,+396.328176E-03,-79.073272E-03
+847.396E-06,+397.362346E-03,-78.883322E-03
+853.906E-06,+397.277923E-03,-78.919503E-03
+860.417E-06,+397.031693E-03,-79.121513E-03
+866.927E-06,+397.925159E-03,-79.208950E-03
+873.438E-06,+397.270889E-03,-79.323523E-03
+879.948E-06,+397.685964E-03,-79.272267E-03
+886.458E-06,+397.510084E-03,-79.335584E-03
+892.969E-06,+397.474909E-03,-79.347644E-03
+899.479E-06,+398.009582E-03,-79.447142E-03
+905.990E-06,+397.826668E-03,-79.600910E-03
+912.500E-06,+398.361341E-03,-79.386840E-03
+919.010E-06,+398.065863E-03,-79.260207E-03
+925.521E-06,+398.094004E-03,-79.272267E-03
+932.031E-06,+398.185461E-03,-79.323523E-03
