x-axis,1,2
second,Volt,Volt
-38.900000E-03,+322.154021E-03,-4.037199714E+00
-38.893490E-03,+319.571710E-03,-4.037400719E+00
-38.886979E-03,+321.553619E-03,-4.042224839E+00
-38.880469E-03,+325.838042E-03,-4.047249965E+00
-38.873958E-03,+321.676031E-03,-4.052275091E+00
-38.867448E-03,+328.070605E-03,-4.052476095E+00
-38.860938E-03,+326.945579E-03,-4.052476095E+00
-38.854427E-03,+325.348393E-03,-4.057300216E+00
-38.847917E-03,+332.698947E-03,-4.057501221E+00
-38.841406E-03,+326.992211E-03,-4.062325342E+00
-38.834896E-03,+333.037037E-03,-4.062526346E+00
-38.828385E-03,+335.257941E-03,-4.067350468E+00
-38.821875E-03,+330.862764E-03,-4.067551472E+00
-38.815365E-03,+339.070204E-03,-4.067551472E+00
-38.808854E-03,+333.963869E-03,-4.067551472E+00
-38.802344E-03,+338.772917E-03,-4.072375594E+00
-38.795833E-03,+338.003468E-03,-4.072576598E+00
-38.789323E-03,+340.201057E-03,-4.077400720E+00
-38.782813E-03,+339.734725E-03,-4.077601723E+00
-38.776302E-03,+342.089700E-03,-4.077601723E+00
-38.769792E-03,+342.608494E-03,-4.082425845E+00
-38.763281E-03,+343.605278E-03,-4.082626849E+00
-38.756771E-03,+345.184976E-03,-4.087450971E+00
-38.750260E-03,+343.710201E-03,-4.087651974E+00
-38.743750E-03,+348.262767E-03,-4.087651974E+00
-38.737240E-03,+344.118240E-03,-4.092476097E+00
-38.730729E-03,+350.233019E-03,-4.097501223E+00
-38.724219E-03,+346.718039E-03,-4.102526348E+00
-38.717708E-03,+349.638445E-03,-4.102727351E+00
-38.711198E-03,+351.025780E-03,-4.112375597E+00
-38.704688E-03,+350.238845E-03,-4.117601725E+00
-38.698177E-03,+353.281661E-03,-4.117802728E+00
-38.691667E-03,+353.409900E-03,-4.122626851E+00
-38.685156E-03,+352.850302E-03,-4.122827853E+00
-38.678646E-03,+357.303772E-03,-4.127651977E+00
-38.672135E-03,+355.112010E-03,-4.132677102E+00
-38.665625E-03,+356.831610E-03,-4.132878104E+00
-38.659115E-03,+360.544777E-03,-4.137702228E+00
-38.652604E-03,+357.338742E-03,-4.142727354E+00
-38.646094E-03,+362.095331E-03,-4.142928356E+00
-38.639583E-03,+361.599850E-03,-4.147752479E+00
-38.633073E-03,+361.430805E-03,-4.147953481E+00
-38.626563E-03,+366.601261E-03,-4.147953481E+00
-38.620052E-03,+363.599245E-03,-4.147953481E+00
-38.613542E-03,+367.662165E-03,-4.147953481E+00
