x-axis,1,2
second,Volt,Volt
-38.900000E-03,+593.066087E-03,-5.037581597E+00
-38.893490E-03,+594.602569E-03,-5.037782602E+00
-38.886979E-03,+594.535032E-03,-5.037782602E+00
-38.880469E-03,+593.583876E-03,-5.037782602E+00
-38.873958E-03,+595.300459E-03,-5.042606723E+00
-38.867448E-03,+593.077343E-03,-5.042807728E+00
-38.860938E-03,+595.277946E-03,-5.042807728E+00
-38.854427E-03,+594.563172E-03,-5.047631849E+00
-38.847917E-03,+594.124177E-03,-5.047832853E+00
-38.841406E-03,+595.322971E-03,-5.052656975E+00
-38.834896E-03,+594.428097E-03,-5.057682100E+00
-38.828385E-03,+594.658851E-03,-5.057883105E+00
-38.821875E-03,+595.210409E-03,-5.057883105E+00
-38.815365E-03,+594.557544E-03,-5.062707226E+00
-38.808854E-03,+595.339856E-03,-5.062908230E+00
-38.802344E-03,+595.508700E-03,-5.067732352E+00
-38.795833E-03,+594.703876E-03,-5.072757478E+00
-38.789323E-03,+596.426087E-03,-5.077782603E+00
-38.782813E-03,+595.148498E-03,-5.077983607E+00
-38.776302E-03,+596.172821E-03,-5.082807729E+00
-38.769792E-03,+596.758147E-03,-5.087832855E+00
-38.763281E-03,+595.835132E-03,-5.088033858E+00
-38.756771E-03,+597.281565E-03,-5.088033858E+00
-38.750260E-03,+596.938247E-03,-5.092857980E+00
-38.743750E-03,+597.056439E-03,-5.097883106E+00
-38.737240E-03,+598.547896E-03,-5.102908232E+00
-38.730729E-03,+597.394126E-03,-5.103109235E+00
-38.724219E-03,+598.559153E-03,-5.103109235E+00
-38.717708E-03,+599.150107E-03,-5.107933358E+00
-38.711198E-03,+598.632318E-03,-5.108134360E+00
-38.704688E-03,+599.825484E-03,-5.108134360E+00
-38.698177E-03,+598.930609E-03,-5.112958483E+00
-38.691667E-03,+599.971816E-03,-5.113159486E+00
-38.685156E-03,+600.422067E-03,-5.113159486E+00
-38.678646E-03,+600.168800E-03,-5.117983609E+00
-38.672135E-03,+600.967997E-03,-5.118184611E+00
-38.665625E-03,+600.731614E-03,-5.118184611E+00
-38.659115E-03,+600.180056E-03,-5.123008735E+00
-38.652604E-03,+600.832921E-03,-5.123209737E+00
-38.646094E-03,+599.375231E-03,-5.128033861E+00
-38.639583E-03,+600.123776E-03,-5.128234863E+00
-38.633073E-03,+598.266487E-03,-5.128234863E+00
-38.626563E-03,+597.782468E-03,-5.133058987E+00
-38.620052E-03,+597.765584E-03,-5.133259988E+00
-38.613542E-03,+595.739452E-03,-5.138084112E+00
