LECROYWS104MXs-A)Õ,54569,Waveform
Segments,1,SegmentSize,9978
Segment,TrigTime,TimeSinceSegment1
#1,26-Nov-2024 17:21:38,0                 
Time,Ampl
-0.02214137,-0.0836124
-0.02213637,-0.0823624
-0.02213137,-0.0811125
-0.02212637,-0.0796125
-0.02212137,-0.0783626
-0.02211637,-0.0771126
-0.02211137,-0.0758627
-0.02210637,-0.0746127
-0.02210137,-0.0733628
-0.02209637,-0.0723628
-0.02209137,-0.0713629
-0.02208637,-0.0703629
-0.02208137,-0.0696129
-0.02207637,-0.0691129
-0.02207137,-0.068613
-0.02206637,-0.068113
-0.02206137,-0.067363
-0.02205637,-0.067113
-0.02205137,-0.066863
-0.02204637,-0.067113
-0.02204137,-0.067363
-0.02203637,-0.067863
-0.02203137,-0.068863
-0.02202637,-0.0703629
-0.02202137,-0.0723628
-0.02201637,-0.0751127
-0.02201137,-0.0786126
-0.02200637,-0.0821124
-0.02200137,-0.0866123
-0.02199637,-0.0913621
-0.02199137,-0.0963619
-0.02198637,-0.101362
-0.02198137,-0.106861
-0.02197637,-0.112111
-0.02197137,-0.117111
-0.02196637,-0.121611
-0.02196137,-0.125611
-0.02195637,-0.128861
-0.02195137,-0.131111
-0.02194637,-0.132361
-0.02194137,-0.132361
-0.02193637,-0.131361
-0.02193137,-0.130111
-0.02192637,-0.128111
-0.02192137,-0.126361
-0.02191637,-0.124111
-0.02191137,-0.122611
-0.02190637,-0.121361
-0.02190137,-0.121611
-0.02189637,-0.122611
-0.02189137,-0.125111
-0.02188637,-0.128111
-0.02188137,-0.131861
-0.02187637,-0.13636
-0.02187137,-0.14136
-0.02186637,-0.14611
-0.02186137,-0.15086
-0.02185637,-0.15486
-0.02185137,-0.15836
-0.02184637,-0.161359
-0.02184137,-0.163109
-0.02183637,-0.163859
-0.02183137,-0.164359
-0.02182637,-0.164109
-0.02182137,-0.164109
-0.02181637,-0.163859
-0.02181137,-0.164109
-0.02180637,-0.164609
-0.02180137,-0.165609
-0.02179637,-0.167609
-0.02179137,-0.170109
-0.02178637,-0.173109
-0.02178137,-0.176609
-0.02177637,-0.180359
-0.02177137,-0.184359
-0.02176637,-0.187358
-0.02176137,-0.189858
-0.02175637,-0.191858
-0.02175137,-0.193358
-0.02174637,-0.193608
-0.02174137,-0.192858
-0.02173637,-0.191358
-0.02173137,-0.189608
-0.02172637,-0.187358
-0.02172137,-0.184859
-0.02171637,-0.182109
-0.02171137,-0.179359
-0.02170637,-0.177109
-0.02170137,-0.175109
-0.02169637,-0.173859
-0.02169137,-0.173359
-0.02168637,-0.173609
-0.02168137,-0.174859
-0.02167637,-0.177359
-0.02167137,-0.181109
-0.02166637,-0.185858
-0.02166137,-0.191858
-0.02165637,-0.198608
-0.02165137,-0.206108
-0.02164637,-0.213357
-0.02164137,-0.220107
-0.02163637,-0.226107
-0.02163137,-0.230857
-0.02162637,-0.234107
-0.02162137,-0.235857
-0.02161637,-0.236357
-0.02161137,-0.235857
-0.02160637,-0.234357
-0.02160137,-0.232107
-0.02159637,-0.229857
-0.02159137,-0.228107
-0.02158637,-0.226607
-0.02158137,-0.225607
-0.02157637,-0.225107
-0.02157137,-0.225107
-0.02156637,-0.224857
-0.02156137,-0.224607
-0.02155637,-0.224107
