LECROYWS104MXs-A)Õ,54569,Waveform
Segments,1,SegmentSize,10002
Segment,TrigTime,TimeSinceSegment1
#1,13-Dec-2024 11:53:03,0                 
Time,Ampl
-0.02660023,1.12521
-0.02659523,1.13161
-0.02659023,1.13801
-0.02658523,1.13801
-0.02658023,1.12521
-0.02657523,1.13161
-0.02657023,1.13161
-0.02656523,1.13161
-0.02656023,1.13161
-0.02655523,1.13161
-0.02655023,1.11881
-0.02654523,1.13161
-0.02654023,1.13801
-0.02653523,1.12521
-0.02653023,1.15081
-0.02652523,1.13161
-0.02652023,1.13801
-0.02651523,1.14441
-0.02651023,1.13161
-0.02650523,1.13801
-0.02650023,1.13801
-0.02649523,1.13161
-0.02649023,1.12521
-0.02648523,1.13161
-0.02648023,1.13161
-0.02647523,1.12521
-0.02647023,1.14441
-0.02646523,1.12521
-0.02646023,1.13161
-0.02645523,1.12521
-0.02645023,1.13161
-0.02644523,1.12521
-0.02644023,1.12521
-0.02643523,1.12521
-0.02643023,1.11881
-0.02642523,1.13801
-0.02642023,1.13161
-0.02641523,1.12521
-0.02641023,1.13801
-0.02640523,1.12521
-0.02640023,1.11881
-0.02639523,1.14441
-0.02639023,1.13161
-0.02638523,1.12521
-0.02638023,1.13161
-0.02637523,1.13161
-0.02637023,1.11881
-0.02636523,1.14441
-0.02636023,1.12521
-0.02635523,1.13161
-0.02635023,1.13161
-0.02634523,1.13161
-0.02634023,1.13161
-0.02633523,1.11881
-0.02633023,1.13161
-0.02632523,1.13161
-0.02632023,1.12521
-0.02631523,1.13801
-0.02631023,1.12521
-0.02630523,1.13161
-0.02630023,1.12521
-0.02629523,1.13161
-0.02629023,1.11881
-0.02628523,1.12521
-0.02628023,1.12521
-0.02627523,1.11881
-0.02627023,1.13161
-0.02626523,1.11881
-0.02626023,1.13801
-0.02625523,1.13161
-0.02625023,1.13161
-0.02624523,1.12521
-0.02624023,1.12521
-0.02623523,1.11881
-0.02623023,1.12521
-0.02622523,1.13161
-0.02622023,1.12521
-0.02621523,1.13801
-0.02621023,1.11881
-0.02620523,1.12521
-0.02620023,1.11881
-0.02619523,1.12521
-0.02619023,1.13161
-0.02618523,1.13161
-0.02618023,1.13161
-0.02617523,1.11881
-0.02617023,1.13801
-0.02616523,1.12521
-0.02616023,1.11881
-0.02615523,1.12521
-0.02615023,1.12521
-0.02614523,1.11881
-0.02614023,1.12521
-0.02613523,1.13161
-0.02613023,1.13161
-0.02612523,1.12521
-0.02612023,1.12521
-0.02611523,1.11881
-0.02611023,1.13161
-0.02610523,1.13161
-0.02610023,1.11241
-0.02609523,1.12521
-0.02609023,1.12521
-0.02608523,1.11881
-0.02608023,1.13161
-0.02607523,1.12521
-0.02607023,1.11881
-0.02606523,1.11881
-0.02606023,1.13161
-0.02605523,1.13161
-0.02605023,1.12521
-0.02604523,1.12521
-0.02604023,1.12521
-0.02603523,1.12521
-0.02603023,1.13161
-0.02602523,1.12521
-0.02602023,1.13161
-0.02601523,1.13161
-0.02601023,1.12521
-0.02600523,1.13161
-0.02600023,1.12521
-0.02599523,1.11881
-0.02599023,1.13161
-0.02598523,1.12521
-0.02598023,1.14441
-0.02597523,1.12521
-0.02597023,1.13161
-0.02596523,1.11881
-0.02596023,1.11881
-0.02595523,1.11881
-0.02595023,1.11241
-0.02594523,1.12521
-0.02594023,1.13161
-0.02593523,1.12521
-0.02593023,1.13801
-0.02592523,1.12521
-0.02592023,1.12521
-0.02591523,1.11881
-0.02591023,1.12521
-0.02590523,1.12521
-0.02590023,1.12521
-0.02589523,1.13161
-0.02589023,1.12521
-0.02588523,1.12521
-0.02588023,1.12521
-0.02587523,1.12521
-0.02587023,1.12521
-0.02586523,1.12521
-0.02586023,1.11881
-0.02585523,1.11881
-0.02585023,1.12521
-0.02584523,1.12521
-0.02584023,1.12521
-0.02583523,1.11881
-0.02583023,1.11881
-0.02582523,1.13161
-0.02582023,1.12521
-0.02581523,1.12521
-0.02581023,1.12521
-0.02580523,1.12521
-0.02580023,1.11241
-0.02579523,1.11881
-0.02579023,1.12521
-0.02578523,1.10601
-0.02578023,1.13161
-0.02577523,1.11881
-0.02577023,1.11241
-0.02576523,1.12521
-0.02576023,1.11241
-0.02575523,1.13161
-0.02575023,1.11881
-0.02574523,1.11881
-0.02574023,1.11241
-0.02573523,1.12521
-0.02573023,1.12521
-0.02572523,1.10601
-0.02572023,1.11881
-0.02571523,1.12521
-0.02571023,1.11881
-0.02570523,1.12521
-0.02570023,1.11881
-0.02569523,1.11881
-0.02569023,1.13161
-0.02568523,1.11881
-0.02568023,1.11881
-0.02567523,1.12521
-0.02567023,1.11881
-0.02566523,1.11881
-0.02566023,1.12521
-0.02565523,1.12521
-0.02565023,1.10601
-0.02564523,1.11241
-0.02564023,1.11881
-0.02563523,1.12521
-0.02563023,1.11881
-0.02562523,1.12521
-0.02562023,1.12521
-0.02561523,1.13161
-0.02561023,1.11881
-0.02560523,1.13161
-0.02560023,1.13161
-0.02559523,1.12521
-0.02559023,1.10601
-0.02558523,1.11881
-0.02558023,1.11881
