LECROYWS104MXs-A)Õ,54569,Waveform
Segments,1,SegmentSize,10002
Segment,TrigTime,TimeSinceSegment1
#1,13-Dec-2024 09:50:38,0                 
Time,Ampl
-0.01890413,-0.0329945
-0.01889913,-0.103392
-0.01889413,-0.103392
-0.01888913,-0.119391
-0.01888413,0.0246033
-0.01887913,-0.0873924
-0.01887413,-0.13859
-0.01886913,-0.0841925
-0.01886413,-0.112991
-0.01885913,-0.0553936
-0.01885413,-0.096992
-0.01884913,-0.109792
-0.01884413,-0.103392
-0.01883913,-0.0681931
-0.01883413,-0.0873924
-0.01882913,-0.132191
-0.01882413,0.00860393
-0.01881913,-0.0873924
-0.01881413,-0.0777928
-0.01880913,-0.00419558
-0.01880413,-0.0361943
-0.01879913,0.0150037
-0.01879413,0.0982005
-0.01878913,0.238995
-0.01878413,0.238995
-0.01877913,0.267794
-0.01877413,0.264594
-0.01876913,0.245395
-0.01876413,0.258194
-0.01875913,0.146199
-0.01875413,0.1206
-0.01874913,0.312592
-0.01874413,0.190997
-0.01873913,0.232595
-0.01873413,0.245395
-0.01872913,0.219796
-0.01872413,0.232595
-0.01871913,0.315792
-0.01871413,0.264594
-0.01870913,0.264594
-0.01870413,0.274194
-0.01869913,0.251795
-0.01869413,0.277394
-0.01868913,0.238995
-0.01868413,0.264594
-0.01867913,0.251795
-0.01867413,0.219796
-0.01866913,0.264594
-0.01866413,0.226196
-0.01865913,0.162198
-0.01865413,0.210196
-0.01864913,0.1174
-0.01864413,0.0310031
-0.01863913,0.00540405
-0.01863413,0.0310031
-0.01862913,-0.0137952
-0.01862413,0.0214034
-0.01861913,-0.0361943
-0.01861413,-0.045794
-0.01860913,0.00540405
-0.01860413,-0.00419558
-0.01859913,-0.000995699
-0.01859413,0.00540405
-0.01858913,0.00220418
-0.01858413,-0.000995699
-0.01857913,0.00540405
-0.01857413,0.00860393
-0.01856913,-0.000995699
-0.01856413,0.0246033
-0.01855913,-0.000995699
-0.01855413,-0.0233948
-0.01854913,0.00220418
-0.01854413,-0.0169951
-0.01853913,-0.00739545
-0.01853413,-0.00739545
-0.01852913,0.00540405
-0.01852413,-0.00419558
-0.01851913,-0.0233948
-0.01851413,-0.0105953
-0.01850913,-0.0169951
-0.01850413,-0.020195
-0.01849913,-0.0137952
-0.01849413,-0.0105953
-0.01848913,-0.020195
-0.01848413,-0.00419558
-0.01847913,-0.0169951
-0.01847413,0.00220418
-0.01846913,-0.020195
-0.01846413,0.0214034
-0.01845913,-0.00419558
-0.01845413,-0.0297946
-0.01844913,-0.00739545
-0.01844413,-0.0169951
-0.01843913,-0.00739545
-0.01843413,-0.020195
-0.01842913,-0.0105953
-0.01842413,-0.0329945
-0.01841913,-0.00419558
-0.01841413,-0.00739545
-0.01840913,-0.000995699
-0.01840413,0.00220418
-0.01839913,-0.0233948
-0.01839413,-0.00739545
-0.01838913,-0.0233948
-0.01838413,-0.0233948
-0.01837913,-0.0137952
-0.01837413,-0.00739545
-0.01836913,-0.0169951
-0.01836413,-0.00739545
-0.01835913,-0.00739545
-0.01835413,0.00540405
-0.01834913,-0.0105953
-0.01834413,0.00860393
-0.01833913,-0.0137952
-0.01833413,-0.00419558
-0.01832913,-0.00419558
-0.01832413,0.00860393
-0.01831913,0.00540405
-0.01831413,-0.00419558
-0.01830913,-0.000995699
-0.01830413,-0.0105953
-0.01829913,0.00220418
-0.01829413,-0.0105953
-0.01828913,-0.0233948
-0.01828413,-0.000995699
-0.01827913,-0.0105953
-0.01827413,-0.000995699
-0.01826913,-0.0137952
-0.01826413,-0.00419558
-0.01825913,-0.0169951
-0.01825413,-0.0105953
-0.01824913,-0.00739545
-0.01824413,-0.000995699
-0.01823913,-0.000995699
-0.01823413,0.00220418
-0.01822913,-0.0105953
-0.01822413,-0.020195
-0.01821913,-0.0265947
-0.01821413,0.0118038
-0.01820913,-0.0169951
-0.01820413,-0.0393942
-0.01819913,-0.0233948
-0.01819413,-0.0169951
-0.01818913,0.0310031
-0.01818413,-0.0233948
-0.01817913,-0.0233948
-0.01817413,-0.00739545
-0.01816913,-0.0169951
-0.01816413,-0.0105953
-0.01815913,-0.0105953
-0.01815413,-0.00739545
-0.01814913,-0.0137952
-0.01814413,0.00220418
-0.01813913,-0.00739545
-0.01813413,-0.000995699
-0.01812913,-0.00739545
-0.01812413,-0.00419558
-0.01811913,-0.00739545
-0.01811413,-0.0137952
-0.01810913,-0.0233948
-0.01810413,-0.00419558
-0.01809913,-0.000995699
-0.01809413,-0.00419558
-0.01808913,-0.00739545
-0.01808413,-0.00739545
-0.01807913,0.00540405
-0.01807413,-0.00419558
-0.01806913,-0.020195
-0.01806413,-0.00739545
-0.01805913,-0.00419558
-0.01805413,-0.00419558
-0.01804913,-0.020195
-0.01804413,-0.00739545
-0.01803913,-0.0105953
-0.01803413,0.0118038
-0.01802913,-0.0105953
-0.01802413,0.00540405
-0.01801913,-0.00739545
-0.01801413,0.0118038
-0.01800913,-0.000995699
-0.01800413,-0.0105953
-0.01799913,-0.00739545
-0.01799413,-0.0105953
-0.01798913,-0.000995699
-0.01798413,-0.00739545
-0.01797913,-0.020195
-0.01797413,-0.00419558
-0.01796913,-0.00419558
-0.01796413,0.00220418
-0.01795913,-0.0169951
-0.01795413,-0.0137952
-0.01794913,-0.0105953
-0.01794413,-0.0265947
-0.01793913,-0.0233948
-0.01793413,0.00540405
-0.01792913,-0.045794
-0.01792413,-0.000995699
-0.01791913,-0.0169951
-0.01791413,-0.0233948
-0.01790913,0.00220418
-0.01790413,-0.0361943
-0.01789913,-0.0233948
-0.01789413,-0.0265947
-0.01788913,-0.00739545
-0.01788413,0.00540405
-0.01787913,-0.00739545
-0.01787413,-0.0105953
-0.01786913,-0.0105953
-0.01786413,-0.0137952
-0.01785913,-0.000995699
-0.01785413,-0.0105953
-0.01784913,-0.0137952
-0.01784413,-0.00739545
-0.01783913,-0.0105953
-0.01783413,-0.00419558
-0.01782913,-0.0169951
-0.01782413,0.00860393
-0.01781913,-0.020195
-0.01781413,-0.0137952
-0.01780913,-0.00739545
-0.01780413,-0.0169951
-0.01779913,-0.000995699
-0.01779413,-0.0169951
-0.01778913,-0.000995699
-0.01778413,-0.00739545
-0.01777913,-0.000995699
-0.01777413,-0.00419558
-0.01776913,-0.00419558
-0.01776413,-0.0105953
-0.01775913,-0.0137952
-0.01775413,-0.00419558
-0.01774913,-0.0265947
-0.01774413,-0.0137952
-0.01773913,-0.0265947
-0.01773413,-0.0297946
-0.01772913,-0.0169951
-0.01772413,-0.000995699
