LECROYWS104MXs-A)Õ,54569,Waveform
Segments,1,SegmentSize,10002
Segment,TrigTime,TimeSinceSegment1
#1,13-Dec-2024 09:51:37,0                 
Time,Ampl
-0.01890186,0.00220418
-0.01889686,-0.0105953
-0.01889186,-0.0105953
-0.01888686,-0.000995699
-0.01888186,0.00540405
-0.01887686,0.00540405
-0.01887186,0.00220418
-0.01886686,0.00860393
-0.01886186,-0.00739545
-0.01885686,0.00540405
-0.01885186,0.0182036
-0.01884686,0.00860393
-0.01884186,0.0118038
-0.01883686,0.00220418
-0.01883186,0.00540405
-0.01882686,0.0246033
-0.01882186,0.0246033
-0.01881686,0.0374028
-0.01881186,0.00860393
-0.01880686,0.0214034
-0.01880186,0.00540405
-0.01879686,0.0246033
-0.01879186,0.0150037
-0.01878686,0.0182036
-0.01878186,0.0150037
-0.01877686,0.0342029
-0.01877186,0.0278032
-0.01876686,0.0374028
-0.01876186,0.0182036
-0.01875686,0.0342029
-0.01875186,0.0214034
-0.01874686,0.0214034
-0.01874186,0.0630018
-0.01873686,0.0566021
-0.01873186,0.0438026
-0.01872686,0.0790012
-0.01872186,0.0470025
-0.01871686,0.0566021
-0.01871186,0.0726015
-0.01870686,0.0726015
-0.01870186,0.085401
-0.01869686,0.0662017
-0.01869186,0.0950006
-0.01868686,0.130199
-0.01868186,0.126999
-0.01867686,0.149399
-0.01867186,0.187797
-0.01866686,0.174998
-0.01866186,0.181397
-0.01865686,0.184597
-0.01865186,0.206996
-0.01864686,0.130199
-0.01864186,0.162198
-0.01863686,0.1014
-0.01863186,0.1078
-0.01862686,-0.100192
-0.01862186,-0.15779
-0.01861686,-0.116191
-0.01861186,-0.14499
-0.01860686,-0.106592
-0.01860186,-0.0745929
-0.01859686,-0.109792
-0.01859186,-0.0905923
-0.01858686,-0.109792
-0.01858186,-0.122591
-0.01857686,-0.13859
-0.01857186,0.0406027
-0.01856686,-0.116191
-0.01856186,-0.128991
-0.01855686,-0.0905923
-0.01855186,-0.135391
-0.01854686,-0.100192
-0.01854186,-0.0585935
-0.01853686,-0.0745929
-0.01853186,-0.0393942
-0.01852686,-0.0745929
-0.01852186,-0.100192
-0.01851686,-0.0361943
-0.01851186,-0.0649932
-0.01850686,0.0502023
-0.01850186,-0.096992
-0.01849686,-0.020195
-0.01849186,0.190997
-0.01848686,0.190997
-0.01848186,0.229395
-0.01847686,0.1142
-0.01847186,0.222996
-0.01846686,0.226196
-0.01846186,0.251795
-0.01845686,0.210196
-0.01845186,0.229395
-0.01844686,0.165398
-0.01844186,0.302993
-0.01843686,0.187797
-0.01843186,0.264594
-0.01842686,0.213396
-0.01842186,0.280593
-0.01841686,0.219796
-0.01841186,0.245395
-0.01840686,0.229395
-0.01840186,0.251795
-0.01839686,0.251795
-0.01839186,0.267794
-0.01838686,0.261394
-0.01838186,0.226196
-0.01837686,0.242195
-0.01837186,0.238995
-0.01836686,0.232595
-0.01836186,0.245395
-0.01835686,0.206996
-0.01835186,0.210196
-0.01834686,0.1046
-0.01834186,-0.0169951
-0.01833686,-0.0105953
-0.01833186,-0.00419558
-0.01832686,-0.0425941
-0.01832186,0.0406027
-0.01831686,-0.0393942
-0.01831186,-0.0137952
-0.01830686,-0.0297946
-0.01830186,-0.0233948
-0.01829686,-0.00739545
-0.01829186,-0.0137952
-0.01828686,-0.0329945
-0.01828186,-0.0297946
-0.01827686,-0.0105953
-0.01827186,0.00540405
-0.01826686,-0.0233948
-0.01826186,-0.0137952
-0.01825686,-0.00419558
-0.01825186,0.0118038
-0.01824686,-0.00419558
-0.01824186,0.0406027
-0.01823686,-0.000995699
-0.01823186,-0.00739545
-0.01822686,-0.00419558
-0.01822186,-0.00739545
-0.01821686,-0.0233948
-0.01821186,-0.0105953
-0.01820686,-0.0233948
-0.01820186,-0.0169951
-0.01819686,-0.0169951
-0.01819186,-0.020195
-0.01818686,0.00220418
-0.01818186,-0.0105953
-0.01817686,-0.0137952
-0.01817186,-0.0297946
-0.01816686,-0.00739545
-0.01816186,0.00220418
-0.01815686,0.00220418
-0.01815186,-0.020195
-0.01814686,-0.0137952
-0.01814186,0.00220418
-0.01813686,-0.000995699
-0.01813186,-0.00739545
-0.01812686,-0.0137952
-0.01812186,-0.0297946
-0.01811686,0.00540405
-0.01811186,-0.0105953
-0.01810686,-0.0169951
-0.01810186,-0.0137952
-0.01809686,-0.0169951
-0.01809186,-0.020195
-0.01808686,0.00220418
-0.01808186,-0.00419558
-0.01807686,-0.0105953
-0.01807186,0.00220418
-0.01806686,-0.00739545
-0.01806186,-0.0169951
-0.01805686,-0.00419558
-0.01805186,-0.00419558
-0.01804686,0.00220418
-0.01804186,-0.0169951
-0.01803686,-0.00739545
-0.01803186,-0.00419558
-0.01802686,-0.0137952
-0.01802186,0.00860393
-0.01801686,0.00220418
-0.01801186,-0.000995699
-0.01800686,-0.00419558
-0.01800186,-0.0105953
-0.01799686,0.00860393
-0.01799186,-0.0137952
-0.01798686,-0.0169951
-0.01798186,-0.00739545
-0.01797686,-0.0233948
-0.01797186,0.0118038
-0.01796686,0.00540405
-0.01796186,-0.0233948
-0.01795686,0.00220418
-0.01795186,-0.00419558
-0.01794686,0.00540405
-0.01794186,-0.000995699
-0.01793686,0.0246033
-0.01793186,-0.000995699
-0.01792686,-0.00739545
-0.01792186,-0.00739545
-0.01791686,-0.0169951
-0.01791186,-0.0297946
-0.01790686,-0.000995699
-0.01790186,-0.0137952
-0.01789686,-0.000995699
-0.01789186,0.00220418
-0.01788686,-0.0105953
-0.01788186,0.0182036
