LECROYWS104MXs-A)Õ,54569,Waveform
Segments,1,SegmentSize,9978
Segment,TrigTime,TimeSinceSegment1
#1,06-Dec-2024 11:59:22,0                 
Time,Ampl
-0.02284071,5.68372
-0.02283571,5.68127
-0.02283071,5.67943
-0.02282571,5.6776
-0.02282071,5.67637
-0.02281571,5.67606
-0.02281071,5.67637
-0.02280571,5.67729
-0.02280071,5.67882
-0.02279571,5.68096
-0.02279071,5.68341
-0.02278571,5.68617
-0.02278071,5.68923
-0.02277571,5.6923
-0.02277071,5.69536
-0.02276571,5.69811
-0.02276071,5.70087
-0.02275571,5.70363
-0.02275071,5.70577
-0.02274571,5.70761
-0.02274071,5.70853
-0.02273571,5.70853
-0.02273071,5.70791
-0.02272571,5.70638
-0.02272071,5.70363
-0.02271571,5.70056
-0.02271071,5.69689
-0.02270571,5.69291
-0.02270071,5.68893
-0.02269571,5.68556
-0.02269071,5.68219
-0.02268571,5.67974
-0.02268071,5.67729
-0.02267571,5.67545
-0.02267071,5.673
-0.02266571,5.67116
-0.02266071,5.66871
-0.02265571,5.66657
-0.02265071,5.6632
-0.02264571,5.66014
-0.02264071,5.65616
-0.02263571,5.6531
-0.02263071,5.64942
-0.02262571,5.64667
-0.02262071,5.6436
-0.02261571,5.64115
-0.02261071,5.6387
-0.02260571,5.63687
-0.02260071,5.63533
-0.02259571,5.63442
-0.02259071,5.6338
-0.02258571,5.63442
-0.02258071,5.63503
-0.02257571,5.63625
-0.02257071,5.63809
-0.02256571,5.64054
-0.02256071,5.6433
-0.02255571,5.64575
-0.02255071,5.64789
-0.02254571,5.65003
-0.02254071,5.65157
-0.02253571,5.65279
-0.02253071,5.6531
-0.02252571,5.6531
-0.02252071,5.65248
-0.02251571,5.65157
-0.02251071,5.65065
-0.02250571,5.64973
-0.02250071,5.6482
-0.02249571,5.64697
-0.02249071,5.64544
-0.02248571,5.64391
-0.02248071,5.64238
-0.02247571,5.64085
-0.02247071,5.63962
-0.02246571,5.6387
-0.02246071,5.6384
-0.02245571,5.6384
-0.02245071,5.6387
-0.02244571,5.64023
-0.02244071,5.64268
-0.02243571,5.64575
-0.02243071,5.64942
-0.02242571,5.65371
-0.02242071,5.65769
-0.02241571,5.66106
-0.02241071,5.66381
-0.02240571,5.66565
-0.02240071,5.66626
-0.02239571,5.66535
-0.02239071,5.6632
-0.02238571,5.65983
-0.02238071,5.65555
-0.02237571,5.65065
-0.02237071,5.64513
-0.02236571,5.63962
-0.02236071,5.63472
-0.02235571,5.63013
-0.02235071,5.62615
-0.02234571,5.62309
-0.02234071,5.62094
-0.02233571,5.61941
-0.02233071,5.61819
-0.02232571,5.61757
-0.02232071,5.61696
-0.02231571,5.61696
-0.02231071,5.61727
-0.02230571,5.61757
-0.02230071,5.61788
-0.02229571,5.61819
-0.02229071,5.61819
-0.02228571,5.61849
-0.02228071,5.6191
-0.02227571,5.62002
-0.02227071,5.62186
-0.02226571,5.62339
-0.02226071,5.62554
-0.02225571,5.62799
