LECROYWS104MXs-A)Õ,54569,Waveform
Segments,1,SegmentSize,10002
Segment,TrigTime,TimeSinceSegment1
#1,17-Dec-2024 17:45:37,0                 
Time,Ampl
-0.003740221,4.15995
-0.003739221,4.15995
-0.003738221,4.15995
-0.003737221,4.17595
-0.003736221,4.17595
-0.003735221,4.15995
-0.003734221,4.15995
-0.003733221,4.15995
-0.003732221,4.15995
-0.003731221,4.15995
-0.003730221,4.15995
-0.003729221,4.15995
-0.003728221,4.17595
-0.003727221,4.14395
-0.003726221,4.17595
-0.003725221,4.12796
-0.003724221,4.15995
-0.003723221,4.15995
-0.003722221,4.15995
-0.003721221,4.15995
-0.003720221,4.17595
-0.003719221,4.14395
-0.003718221,4.15995
-0.003717221,4.19195
-0.003716221,4.15995
-0.003715221,4.15995
-0.003714221,4.15995
-0.003713221,4.15995
-0.003712221,4.15995
-0.003711221,4.15995
-0.003710221,4.15995
-0.003709221,4.17595
-0.003708221,4.15995
-0.003707221,4.15995
-0.003706221,4.15995
-0.003705221,4.17595
-0.003704221,4.15995
-0.003703221,4.17595
-0.003702221,4.15995
-0.003701221,4.15995
-0.003700221,4.14395
-0.003699221,4.12796
-0.003698221,4.15995
-0.003697221,4.14395
-0.003696221,4.15995
-0.003695221,4.15995
-0.003694221,4.17595
-0.003693221,4.17595
-0.003692221,4.14395
-0.003691221,4.15995
-0.003690221,4.14395
-0.003689221,4.15995
-0.003688221,4.15995
-0.003687221,4.15995
-0.003686221,4.14395
-0.003685221,4.15995
-0.003684221,4.15995
-0.003683221,4.14395
-0.003682221,4.17595
-0.003681221,4.14395
-0.003680221,4.15995
-0.003679221,4.15995
-0.003678221,4.14395
-0.003677221,4.14395
-0.003676221,4.14395
-0.003675221,4.15995
-0.003674221,4.17595
-0.003673221,4.14395
-0.003672221,4.15995
-0.003671221,4.19195
-0.003670221,4.14395
-0.003669221,4.15995
-0.003668221,4.15995
-0.003667221,4.14395
-0.003666221,4.14395
-0.003665221,4.14395
-0.003664221,4.15995
-0.003663221,4.12796
-0.003662221,4.15995
-0.003661221,4.15995
-0.003660221,4.14395
-0.003659221,4.15995
-0.003658221,4.17595
-0.003657221,4.12796
-0.003656221,4.15995
-0.003655221,4.14395
-0.003654221,4.14395
-0.003653221,4.17595
-0.003652221,4.17595
-0.003651221,4.17595
-0.003650221,4.17595
-0.003649221,4.14395
-0.003648221,4.15995
-0.003647221,4.14395
-0.003646221,4.17595
-0.003645221,4.15995
-0.003644221,4.14395
-0.003643221,4.14395
-0.003642221,4.15995
-0.003641221,4.17595
-0.003640221,4.15995
-0.003639221,4.17595
-0.003638221,4.17595
-0.003637221,4.15995
-0.003636221,4.15995
-0.003635221,4.15995
-0.003634221,4.14395
-0.003633221,4.14395
-0.003632221,4.17595
-0.003631221,4.15995
-0.003630221,4.14395
-0.003629221,4.14395
-0.003628221,4.14395
-0.003627221,4.15995
-0.003626221,4.17595
-0.003625221,4.15995
-0.003624221,4.15995
-0.003623221,4.14395
-0.003622221,4.14395
-0.003621221,4.12796
-0.003620221,4.14395
-0.003619221,4.15995
-0.003618221,4.15995
-0.003617221,4.15995
-0.003616221,4.14395
-0.003615221,4.15995
-0.003614221,4.15995
-0.003613221,4.15995
-0.003612221,4.14395
-0.003611221,4.19195
-0.003610221,4.15995
-0.003609221,4.14395
-0.003608221,4.15995
-0.003607221,4.15995
-0.003606221,4.15995
-0.003605221,4.15995
-0.003604221,4.15995
-0.003603221,4.15995
-0.003602221,4.15995
-0.003601221,4.15995
