x-axis,1,2
second,Volt,Volt
-38.000000E-03,,
-37.993490E-03,,
-37.986979E-03,,
-37.980469E-03,,
-37.973958E-03,,
-37.967448E-03,+13.083778E-03,+2.863990130E+00
-37.960938E-03,+12.975738E-03,+2.863990130E+00
-37.954427E-03,+13.196844E-03,+2.863990130E+00
-37.947917E-03,+13.164180E-03,+2.863025306E+00
-37.941406E-03,+13.480763E-03,+2.858201185E+00
-37.934896E-03,+13.385286E-03,+2.854341889E+00
-37.928385E-03,+13.490814E-03,+2.854341889E+00
-37.921875E-03,+13.118954E-03,+2.854341889E+00
-37.915365E-03,+13.028502E-03,+2.853377065E+00
-37.908854E-03,+13.737045E-03,+2.848552944E+00
-37.902344E-03,+13.445587E-03,+2.844693648E+00
-37.895833E-03,+13.309909E-03,+2.843728823E+00
-37.889323E-03,+13.669205E-03,+2.839869528E+00
-37.882813E-03,+12.980764E-03,+2.839869528E+00
-37.876302E-03,+13.691819E-03,+2.838904703E+00
-37.869792E-03,+13.314934E-03,+2.835045407E+00
-37.863281E-03,+13.603879E-03,+2.835045407E+00
-37.856771E-03,+13.528502E-03,+2.835045407E+00
-37.850260E-03,+13.443075E-03,+2.834080582E+00
-37.843750E-03,+13.453125E-03,+2.830221287E+00
-37.837240E-03,+13.297346E-03,+2.829256461E+00
-37.830729E-03,+13.485789E-03,+2.825397166E+00
-37.824219E-03,+13.541065E-03,+2.825397166E+00
-37.817708E-03,+13.644080E-03,+2.825397166E+00
-37.811198E-03,+13.616442E-03,+2.824432340E+00
-37.804688E-03,+13.422974E-03,+2.820573046E+00
-37.798177E-03,+13.294834E-03,+2.820573046E+00
-37.791667E-03,+13.490814E-03,+2.820573046E+00
-37.785156E-03,+13.629005E-03,+2.819608219E+00
-37.778646E-03,+13.779758E-03,+2.816713751E+00
-37.772135E-03,+13.762170E-03,+2.819608219E+00
-37.765625E-03,+13.674231E-03,+2.815748925E+00
-37.759115E-03,+13.563678E-03,+2.815748925E+00
-37.752604E-03,+13.463176E-03,+2.815748925E+00
-37.746094E-03,+13.618954E-03,+2.814784098E+00
-37.739583E-03,+13.455638E-03,+2.810924804E+00
-37.733073E-03,+14.000863E-03,+2.810924804E+00
-37.726563E-03,+13.425487E-03,+2.810924804E+00
-37.720052E-03,+13.749607E-03,+2.809959977E+00
-37.713542E-03,+13.463175E-03,+2.806100684E+00
-37.707031E-03,+13.548603E-03,+2.806100684E+00
-37.700521E-03,+14.008401E-03,+2.805135857E+00
-37.694010E-03,+13.598854E-03,+2.801276563E+00
