LECROYWS104MXs-A)Õ,54569,Waveform
Segments,1,SegmentSize,10002
Segment,TrigTime,TimeSinceSegment1
#1,10-Dec-2024 18:08:48,0                 
Time,Ampl
-0.0336,2.70397
-0.033595,2.73597
-0.03359,2.73597
-0.033585,2.73597
-0.03358,2.73597
-0.033575,2.70397
-0.03357,2.70397
-0.033565,2.73597
-0.03356,2.73597
-0.033555,2.70397
-0.03355,2.67197
-0.033545,2.73597
-0.03354,2.70397
-0.033535,2.73597
-0.03353,2.73597
-0.033525,2.73597
-0.03352,2.70397
-0.033515,2.73597
-0.03351,2.73597
-0.033505,2.73597
-0.0335,2.73597
-0.033495,2.63998
-0.03349,2.73597
-0.033485,2.73597
-0.03348,2.67197
-0.033475,2.73597
-0.03347,2.73597
-0.033465,2.67197
-0.03346,2.73597
-0.033455,2.79997
-0.03345,2.63998
-0.033445,2.76797
-0.03344,2.73597
-0.033435,2.70397
-0.03343,2.73597
-0.033425,2.73597
-0.03342,2.70397
-0.033415,2.67197
-0.03341,2.76797
-0.033405,2.73597
-0.0334,2.70397
-0.033395,2.76797
-0.03339,2.67197
-0.033385,2.67197
-0.03338,2.73597
-0.033375,2.70397
-0.03337,2.70397
-0.033365,2.73597
-0.03336,2.73597
-0.033355,2.73597
-0.03335,2.70397
-0.033345,2.67197
-0.03334,2.70397
-0.033335,2.73597
-0.03333,2.70397
-0.033325,2.70397
-0.03332,2.73597
-0.033315,2.63998
-0.03331,2.70397
-0.033305,2.70397
-0.0333,2.70397
-0.033295,2.70397
-0.03329,2.70397
-0.033285,2.70397
-0.03328,2.70397
-0.033275,2.73597
-0.03327,2.70397
-0.033265,2.73597
-0.03326,2.70397
-0.033255,2.70397
-0.03325,2.70397
-0.033245,2.73597
-0.03324,2.63998
-0.033235,2.67197
-0.03323,2.73597
-0.033225,2.67197
-0.03322,2.67197
-0.033215,2.73597
-0.03321,2.67197
-0.033205,2.70397
-0.0332,2.70397
-0.033195,2.70397
-0.03319,2.70397
-0.033185,2.73597
-0.03318,2.70397
-0.033175,2.67197
-0.03317,2.70397
-0.033165,2.67197
-0.03316,2.73597
-0.033155,2.73597
-0.03315,2.70397
-0.033145,2.70397
-0.03314,2.70397
-0.033135,2.67197
-0.03313,2.70397
-0.033125,2.70397
-0.03312,2.67197
-0.033115,2.70397
-0.03311,2.73597
-0.033105,2.67197
-0.0331,2.73597
-0.033095,2.73597
-0.03309,2.70397
-0.033085,2.70397
-0.03308,2.73597
-0.033075,2.67197
-0.03307,2.67197
-0.033065,2.70397
-0.03306,2.67197
-0.033055,2.70397
-0.03305,2.70397
-0.033045,2.63998
-0.03304,2.70397
-0.033035,2.70397
-0.03303,2.63998
-0.033025,2.70397
-0.03302,2.70397
-0.033015,2.67197
-0.03301,2.70397
-0.033005,2.70397
-0.033,2.67197
-0.032995,2.73597
-0.03299,2.70397
-0.032985,2.67197
-0.03298,2.67197
-0.032975,2.73597
-0.03297,2.67197
-0.032965,2.73597
-0.03296,2.73597
-0.032955,2.63998
-0.03295,2.67197
-0.032945,2.67197
-0.03294,2.63998
-0.032935,2.67197
-0.03293,2.70397
-0.032925,2.63998
-0.03292,2.73597
-0.032915,2.73597
-0.03291,2.60798
-0.032905,2.67197
-0.0329,2.70397
-0.032895,2.67197
-0.03289,2.70397
-0.032885,2.70397
-0.03288,2.67197
-0.032875,2.67197
-0.03287,2.73597
-0.032865,2.70397
-0.03286,2.63998
-0.032855,2.67197
-0.03285,2.67197
-0.032845,2.67197
-0.03284,2.67197
-0.032835,2.60798
-0.03283,2.70397
-0.032825,2.67197
-0.03282,2.67197
-0.032815,2.63998
-0.03281,2.67197
-0.032805,2.67197
-0.0328,2.67197
-0.032795,2.70397
-0.03279,2.67197
-0.032785,2.70397
-0.03278,2.70397
-0.032775,2.70397
-0.03277,2.63998
-0.032765,2.73597
-0.03276,2.63998
-0.032755,2.63998
-0.03275,2.70397
-0.032745,2.70397
-0.03274,2.67197
-0.032735,2.67197
-0.03273,2.63998
-0.032725,2.63998
-0.03272,2.67197
-0.032715,2.67197
-0.03271,2.63998
-0.032705,2.70397
-0.0327,2.63998
-0.032695,2.67197
-0.03269,2.70397
-0.032685,2.67197
-0.03268,2.70397
-0.032675,2.67197
-0.03267,2.63998
-0.032665,2.67197
-0.03266,2.67197
-0.032655,2.63998
-0.03265,2.67197
-0.032645,2.67197
-0.03264,2.63998
-0.032635,2.63998
-0.03263,2.67197
-0.032625,2.67197
-0.03262,2.70397
-0.032615,2.67197
-0.03261,2.60798
-0.032605,2.67197
-0.0326,2.67197
-0.032595,2.63998
-0.03259,2.63998
-0.032585,2.67197
-0.03258,2.67197
-0.032575,2.67197
-0.03257,2.67197
-0.032565,2.63998
-0.03256,2.67197
-0.032555,2.60798
-0.03255,2.67197
-0.032545,2.63998
-0.03254,2.67197
-0.032535,2.63998
-0.03253,2.63998
-0.032525,2.70397
-0.03252,2.63998
-0.032515,2.63998
-0.03251,2.67197
-0.032505,2.67197
-0.0325,2.63998
-0.032495,2.67197
-0.03249,2.67197
-0.032485,2.67197
-0.03248,2.67197
-0.032475,2.60798
-0.03247,2.63998
-0.032465,2.70397
-0.03246,2.60798
-0.032455,2.70397
-0.03245,2.70397
-0.032445,2.60798
-0.03244,2.63998
-0.032435,2.67197
-0.03243,2.67197
-0.032425,2.63998
-0.03242,2.63998
-0.032415,2.67197
-0.03241,2.67197
-0.032405,2.73597
-0.0324,2.60798
-0.032395,2.60798
-0.03239,2.63998
-0.032385,2.60798
-0.03238,2.63998
-0.032375,2.70397
-0.03237,2.63998
-0.032365,2.67197
