indices,timestamp,pd_peaks,piezo_peaks,ld_peaks,freq,lor_A,lor_mean,lor_gamma,lor_off,lor_d_A,lor_d_mean,lor_d_gamma,lor_d_off
14066,-0.017888961,0.0739435,4.171677453579085,0.0121237813524327,377108945610922.8,0.009680314192873915,4.17213232515129,0.012435067465006932,0.008054612345744994,0.000108926507900121,0.00013694503255977237,0.0002672547442555479,5.153211894250306e-05
16149,-0.016847461,0.0406039,4.443237743276578,0.0085573276225317,377109126401922.8,0.01226719428188058,4.43996710040289,0.012874992706544358,0.0019078083998930308,0.00010495423799076148,0.00010423906763724768,0.00022544153600902015,6.486235975188655e-05
18197,-0.015823461,0.0350141,4.710235090036283,0.0050507999034547,377109307192922.8,0.012710743677468083,4.709932892818773,0.013391642535737349,-0.0059699230583158324,8.697861424989305e-05,7.173471191500469e-05,0.0001986380186955691,8.052056790365692e-05
39875,-0.0049844614,0.174893,7.5363914716080656,-0.0320656576594982,377111224766631.8,0.005288369643548415,7.534558877852137,0.016211601508157942,-0.0004328982070843259,3.6712246180029795e-05,0.00010609092704368284,0.00023172653704387017,2.316806359629894e-05
44474,-0.0026849614,0.17315,8.1359621736334,-0.0399399354817808,377111633094631.8,0.003727454590849584,8.13083848837866,0.01998106610466277,-9.5041508763414e-07,4.197152795267751e-05,0.00019749704407990917,0.0004832352181799159,3.302053915518928e-05
48944,-0.00044996135,0.1175,8.71871518472501,-0.0475933433211005,377112041422631.8,0.014214378950938158,8.718739295254387,0.018609207073160227,-0.002461750519274018,4.3923987782636155e-05,5.2010389612584604e-05,0.00012246753977990636,3.225854673618726e-05
