indices,timestamp,pd_peaks,piezo_peaks,ld_peaks,freq,lor_A,lor_mean,lor_gamma,lor_off,lor_d_A,lor_d_mean,lor_d_gamma,lor_d_off
15291,-0.017306447,2.5474,4.3078116970275,0.0104694932102043,377108945610922.8,0.12722962550473774,4.291378973987832,0.04503293234547993,-0.041545786037678785,0.0015727629312543812,0.00018745384970850632,0.0008359315980665591,0.0017195333187097674
17292,-0.016305947,2.36336,4.568483470429336,0.0070454205888828,377109126401922.8,0.19290715095714195,4.561993277499199,0.04757481025854835,-0.04999999999999956,0.003261545258389118,0.00018151720310013056,0.0010716934403899884,0.00356041034948721
19366,-0.015268947,2.2739,4.838665008677917,0.0034964317749793,377109307192922.8,0.12304416620015028,4.837224501210409,0.039480332792891926,-0.049999999999999996,0.001255046690402724,0.0001351449597427863,0.0006425270630503741,0.0013945889987040775
40984,-0.0044599472,2.77017,7.654858058718995,-0.0334958723520072,377111224766631.8,0.06876960676036398,7.6383276016149635,0.0866512949117759,-0.049999999999999996,0.004513206477832752,0.00041882611033938023,0.004813152774807995,0.004650282670690999
50104,0.00010005279,2.46631,8.842927308199911,-0.0491018404869252,377112041422631.8,0.05085340585827425,8.842761502848687,0.042045531095757115,-0.026179138232654695,0.00034505172359206666,8.19877575625339e-05,0.0004268889684436956,0.000381988843311322
