indices,timestamp,pd_peaks,piezo_peaks,ld_peaks,freq,lor_A,lor_mean,lor_gamma,lor_off,lor_d_A,lor_d_mean,lor_d_gamma,lor_d_off
15592,-0.017074958,1.64639,4.349032699081616,0.0100334961531851,377108945610922.8,0.13483013782803174,4.352902153989924,0.07155603574607267,-0.060588258095157194,0.003245639199146375,0.00011924474318068222,0.0015392710074531998,0.0033673132835695067
17673,-0.016034458,1.48472,4.620144868084023,0.0064704694996146,377109126401922.8,0.2231699882280251,4.61434651680764,0.061438816822048534,-0.09009033700586148,0.0024858999479317272,7.698248936160723e-05,0.0007048886371345964,0.00262514729723251
19712,-0.015014958,1.4282,4.885785287399693,0.0029793540038769,377109307192922.8,0.20233539895445762,4.884202889221261,0.06568033574923472,-0.12377265790846816,0.0023835340636283336,6.556492697652353e-05,0.0007404096480497067,0.0024939583495047555
41397,-0.0041724581,1.87213,7.71090173650818,-0.0341490613109094,377111224766631.8,0.042333106674797526,7.697517561370645,0.05795769993852221,-0.021937764397454686,0.0006906784515856487,0.00016378855771813236,0.001087978404590856,0.000738539409657255
50455,0.00035654189,1.62671,8.890975749675675,-0.0496579009825966,377112041422631.8,0.08619050504924783,8.880586948390368,0.07374190165841898,-0.05647537026915267,0.0012717315109418226,8.986946046080926e-05,0.000983378760922976,0.0013206916173481899
