freq_confoc,freq_non_confoc,volt_laser
-943783177.4807019,-931821775.4232798,-0.0027517536
-943666753.7729497,-931706066.7117767,0.0035698544
-943550328.1076398,-931590356.0351353,0.0035698544
-943433900.484776,-931474643.3933554,0.0035698544
-943317470.9043593,-931358928.786439,0.0007809098
-943201039.366385,-931243212.2143831,0.0004090504
-943084605.8708568,-931127493.6771917,0.0035698544
-942968170.4177747,-931011773.1748619,0.0035698544
-942851733.0071368,-930896050.7073936,0.0035698544
-942735293.6389441,-930780326.2747879,0.0063587991
-942618852.3131976,-930664599.8770456,0.0067306584
-942502409.0298953,-930548871.514164,0.0035698544
-942385963.7890382,-930433141.1861458,0.0035698544
-942269516.5906272,-930317408.8929892,0.0007809098
-942153067.4346595,-930201674.634695,0.0031979951
-942036616.3211389,-930085938.4112635,0.0039417138
-941920163.2500625,-929970200.2226944,0.0004090504
-941803708.2214303,-929854460.0689869,0.0035698544
-941687251.2352443,-929738717.950141,0.0035698544
-941570792.2915044,-929622973.8661594,0.0035698544
-941454331.3902078,-929507227.8170395,0.0035698544
-941337868.5313573,-929391479.8027802,0.0035698544
-941221403.714952,-929275729.8233852,0.0007809098
-941104936.9409928,-929159977.8788528,0.0004090504
-940988468.209476,-929044223.9691792,0.0035698544
-940871997.5204062,-928928468.0943727,0.0007809098
-940755524.8737807,-928812710.2544241,0.0004090504
-940639050.2696023,-928696950.4493408,0.0063587991
-940522573.7078681,-928581188.6791201,0.0039417138
-940406095.1885781,-928465424.943758,0.0004090504
-940289614.7117333,-928349659.2432613,0.0007809098
-940173132.2773337,-928233891.5776253,0.0004090504
-940056647.8853812,-928118121.9468536,0.0035698544
-939940161.535872,-928002350.3509426,0.0035698544
-939823673.2288079,-927886576.7898941,0.0035698544
-939707182.96419,-927770801.2637081,0.0035698544
-939590690.7420163,-927655023.7723846,0.0035698544
-939474196.5622878,-927539244.3159237,0.0035698544
-939357700.4250064,-927423462.8943253,0.0035698544
-939241202.3301682,-927307679.5075874,0.0035698544
-939124702.2777762,-927191894.155714,0.0035698544
-939008200.2678285,-927076106.8387012,0.0035698544
-938891696.3003259,-926960317.556551,0.0035698544
-938775190.3752694,-926844526.3092642,0.0035698544
-938658682.4926572,-926728733.096838,0.0035698544
-938542172.6524901,-926612937.9192753,0.0035698544
-938425660.8547683,-926497140.7765751,0.0035698544
-938309147.0994916,-926381341.6687355,0.0035698544
-938192631.386661,-926265540.5957603,0.0035698544
-938076113.7162738,-926149737.5576448,0.0063587991
-937959594.0883327,-926033932.5543947,0.0067306584
-937843072.5028377,-925918125.5860052,0.0035698544
-937726548.9597869,-925802316.6524782,0.0035698544
-937610023.4591804,-925686505.7538128,0.0007809098
-937493496.00102,-925570692.8900099,0.0031979951
-937376966.5853047,-925454878.0610704,0.0067306584
-937260435.2120337,-925339061.2669926,0.0007809098
-937143901.8812099,-925223242.5077763,0.0004090504
-937027366.5928302,-925107421.7834234,0.0035698544
-936910829.3468957,-924991599.0939322,0.0007809098
-936794290.1434054,-924875774.4393034,0.0004090504
-936677748.9823613,-924759947.8195372,0.0035698544
-936561205.8637624,-924644119.2346325,0.0035698544
-936444660.7876086,-924528288.6845913,0.0035698544
-936328113.7538981,-924412456.1694107,0.0035698544
-936211564.7626357,-924296621.6890945,0.0035698544
-936095013.8138165,-924180785.24364,0.0035698544
-935978460.9074426,-924064946.833046,0.0035698544
-935861906.0435157,-923949106.4573164,0.0035698544
-935745349.2220321,-923833264.1164484,0.0063587991
-935628790.4429927,-923717419.810442,0.0067306584
-935512229.7064013,-923601573.539299,0.0035698544
-935395667.0122533,-923485725.3030167,0.0035698544
-935279102.3605514,-923369875.1015978,0.0035698544
-935162535.7512937,-923254022.9350424,0.0007809098
-935045967.1844811,-923138168.8033466,0.0004090504
-934929396.6601148,-923022312.7065153,0.0007809098
-934812824.1781917,-922906454.6445446,0.0004090504
-934696249.7387147,-922790594.6174374,0.0035698544
-934579673.3416839,-922674732.6251926,0.0035698544
-934463094.9870973,-922558868.6678085,0.0035698544
-934346514.6749558,-922443002.7452888,0.0035698544
-934229932.4052606,-922327134.8576307,0.0007809098
-934113348.1780086,-922211265.0048342,0.0004090504
-933996761.9932036,-922095393.1869011,0.0035698544
-933880173.850843,-921979519.4038286,0.0035698544
-933763583.7509274,-921863643.6556196,0.0035698544
-933646991.6934571,-921747765.9422731,0.0007809098
-933530397.678432,-921631886.2637882,0.0004090504
-933413801.705852,-921516004.6201658,0.0035698544
-933297203.7757173,-921400121.011405,0.0035698544
-933180603.8880267,-921284235.4375076,0.0007809098
-933064002.0427814,-921168347.8984718,0.0004090504
-932947398.239984,-921052458.3942995,0.0063587991
-932830792.4796281,-920936566.9249878,0.0067306584
-932714184.7617183,-920820673.4905376,0.0035698544
-932597575.0862575,-920704778.0909538,0.0007809098
-932480963.4532361,-920588880.7262287,-0.0023798943
-932364349.8626628,-920472981.3963661,0.0004090504
-932247734.3145366,-920357080.1013689,0.0063587991
-932131116.8088508,-920241176.8412294,0.0039417138
-932014497.345613,-920125271.6159554,0.0004090504
-931897875.9248204,-920009364.4255428,0.0035698544
-931781252.5464721,-919893455.2699928,0.0035698544
-931664627.2105699,-919777544.1493044,0.0007809098
-931547999.9171128,-919661631.0634794,0.0004090504
-931431370.666101,-919545716.0125151,0.0035698544
-931314739.4575334,-919429798.9964142,0.0035698544
-931198106.2914109,-919313880.0151749,0.0063587991
-931081471.1677346,-919197959.068799,0.0095196031
-930964834.0865026,-919082036.1572847,0.0067306584
-930848195.0477157,-918966111.280633,0.0035698544
-930731554.0513749,-918850184.4388428,0.0035698544
-930614911.0974774,-918734255.6319141,0.0035698544
