freq_confoc,freq_non_confoc,volt_laser
-1155099658.9297848,-1141004589.247673,0.0035698544
-1154993518.6957855,-1140899883.9667912,0.0063587991
-1154887376.497407,-1140795176.6794615,0.0067306584
-1154781232.334651,-1140690467.385685,0.0035698544
-1154675086.2075186,-1140585756.0854588,0.0035698544
-1154568938.116006,-1140481042.7787848,0.0035698544
-1154462788.0601158,-1140376327.465664,0.0035698544
-1154356636.0398474,-1140271610.1460924,0.0035698544
-1154250482.0552015,-1140166890.820075,0.0035698544
-1154144326.1061754,-1140062169.487608,0.0035698544
-1154038168.1927738,-1139957446.148693,0.0035698544
-1153932008.314993,-1139852720.8033314,0.0035698544
-1153825846.4728327,-1139747993.451519,0.0035698544
-1153719682.666295,-1139643264.0932598,0.0035698544
-1153613516.895381,-1139538532.7285528,0.0035698544
-1153507349.1600866,-1139433799.3573961,0.0035698544
-1153401179.460415,-1139329063.9797916,0.0035698544
-1153295007.7963657,-1139224326.5957413,0.0035698544
-1153188834.1679382,-1139119587.2052402,0.0035698544
-1153082658.5751305,-1139014845.8082905,0.0007809098
-1152976481.0179472,-1138910102.4048948,-0.0023798943
-1152870301.4963846,-1138805356.9950495,-0.0023798943
-1152764120.0104446,-1138700609.5787563,0.0004090504
-1152657936.5601263,-1138595860.1560144,0.0035698544
-1152551751.1454287,-1138491108.7268248,0.0035698544
-1152445563.7663536,-1138386355.2911873,0.0035698544
-1152339374.4229012,-1138281599.849102,0.0035698544
-1152233183.1150694,-1138176842.400567,0.0035698544
-1152126989.8428602,-1138072082.9455853,0.0035698544
-1152020794.6062717,-1137967321.4841537,0.0035698544
-1151914597.4053068,-1137862558.0162754,0.0035698544
-1151808398.2399626,-1137757792.5419483,0.0035698544
-1151702197.110241,-1137653025.0611734,0.0035698544
-1151595994.016142,-1137548255.5739498,0.0035698544
-1151489788.9576626,-1137443484.0802784,0.0035698544
-1151383581.9348059,-1137338710.5801582,0.0007809098
-1151277372.9475718,-1137233935.0735893,0.0004090504
-1151171161.9959593,-1137129157.5605745,0.0035698544
-1151064949.0799685,-1137024378.04111,0.0063587991
-1150958734.1995993,-1136919596.5151968,0.0067306584
-1150852517.3548517,-1136814812.9828358,0.0035698544
-1150746298.5457268,-1136710027.444027,0.0007809098
-1150640077.7722244,-1136605239.8987703,0.0004090504
-1150533855.0343428,-1136500450.347065,0.0035698544
-1150427630.3320818,-1136395658.7889109,0.0035698544
-1150321403.6654444,-1136290865.224309,0.0035698544
-1150215175.0344286,-1136186069.6532593,0.0035698544
-1150108944.4390345,-1136081272.0757608,0.0035698544
-1150002711.879263,-1135976472.4918146,0.0007809098
-1149896477.355113,-1135871670.9014206,0.0004090504
-1149790240.8665829,-1135766867.3045769,0.0035698544
-1149684002.4136763,-1135662061.7012863,0.0035698544
-1149577761.9963923,-1135557254.091547,0.0035698544
-1149471519.61473,-1135452444.4753609,0.0035698544
-1149365275.2686872,-1135347632.852724,0.0035698544
-1149259028.9582691,-1135242819.2236404,0.0035698544
-1149152780.6834707,-1135138003.588108,0.0035698544
-1149046530.444295,-1135033185.946128,0.0035698544
-1148940278.2407417,-1134928366.297699,0.0035698544
-1148834024.0728102,-1134823544.6428242,0.0035698544
-1148727767.9404993,-1134718720.9814978,0.0007809098
-1148621509.843812,-1134613895.3137245,0.0004090504
-1148515249.7827454,-1134509067.6395035,0.0035698544
-1148408987.7573013,-1134404237.9588346,0.0007809098
-1148302723.767478,-1134299406.271716,0.0004090504
-1148196457.8132782,-1134194572.5781517,0.0035698544
-1148090189.8946981,-1134089736.8781366,0.0035698544
-1147983920.0117426,-1133984899.1716747,0.0035698544
-1147877648.1644068,-1133880059.458764,0.0035698544
-1147771374.3526945,-1133775217.7394056,0.0035698544
-1147665098.576601,-1133670374.0135984,0.0007809098
-1147558820.836133,-1133565528.2813444,0.0004090504
-1147452541.1312847,-1133460680.5426397,0.0035698544
-1147346259.462059,-1133355830.7974901,0.0035698544
-1147239975.828455,-1133250979.045889,0.0035698544
-1147133690.2304726,-1133146125.2878418,0.0035698544
-1147027402.6681128,-1133041269.523346,0.0035698544
-1146921113.1413746,-1132936411.7524014,0.0035698544
-1146814821.650257,-1132831551.975008,0.0007809098
-1146708528.1947622,-1132726690.1911678,0.0004090504
-1146602232.77489,-1132621826.400879,0.0035698544
-1146495935.3906393,-1132516960.6041431,0.0035698544
-1146389636.0420103,-1132412092.8009577,0.0035698544
-1146283334.729003,-1132307222.9913235,0.0035698544
-1146177031.4516163,-1132202351.1752415,0.0035698544
-1146070726.2098532,-1132097477.3527126,0.0035698544
-1145964419.0037127,-1131992601.523734,0.0035698544
-1145858109.8331919,-1131887723.6883087,0.0007809098
-1145751798.6982937,-1131782843.8464336,0.0004090504
-1145645485.5990171,-1131677961.9981098,0.0007809098
-1145539170.5353632,-1131573078.14334,-0.0023798943
-1145432853.507331,-1131468192.2821207,0.0004090504
-1145326534.5149202,-1131363304.4144535,0.0007809098
-1145220213.5581322,-1131258414.5403385,0.0004090504
-1145113890.6369638,-1131153522.6597738,0.0035698544
-1145007565.75142,-1131048628.7727633,0.0035698544
-1144901238.901497,-1130943732.879303,0.0007809098
-1144794910.0871954,-1130838834.979394,0.0004090504
-1144688579.3085165,-1130733935.073039,0.0007809098
-1144582246.5654583,-1130629033.1602335,-0.0023798943
-1144475911.8580227,-1130524129.2409801,-0.0023798943
-1144369575.1862087,-1130419223.31528,-0.0023798943
-1144263236.5500174,-1130314315.38313,0.0004090504
-1144156895.9494467,-1130209405.4445324,0.0035698544
-1144050553.3844976,-1130104493.499487,0.0007809098
-1143944208.8551722,-1129999579.5479927,-0.0023798943
-1143837862.3614674,-1129894663.5900507,0.0004090504
-1143731513.9033842,-1129789745.625661,0.0035698544
-1143625163.4809237,-1129684825.6548233,0.0035698544
-1143518811.0940847,-1129579903.677536,0.0035698544
-1143412456.7428675,-1129474979.693801,0.0035698544
-1143306100.4272718,-1129370053.703617,0.0035698544
-1143199742.1472988,-1129265125.7069864,0.0035698544
-1143093381.9029474,-1129160195.703907,0.0007809098
