timestamp,volt_laser,volt_piezo,piezo_fitted
-0.0234972,0.0035698544,-10.0343276678,-10.002469584234065
-0.0234964,0.0035698544,-9.9852070659,-10.002158572204936
-0.0234956,0.0063587991,-9.9418653591,-10.001847560175804
-0.0234948,0.0067306584,-9.9360864641,-10.001536548146674
-0.023494,0.0035698544,-9.9852070659,-10.001225536117545
-0.0234932,0.0035698544,-9.9852070659,-10.000914524088415
-0.0234924,0.0035698544,-9.9852070659,-10.000603512059286
-0.0234916,0.0035698544,-9.9852070659,-10.000292500030156
-0.0234908,0.0035698544,-9.9418653591,-9.999981488001024
-0.02349,0.0035698544,-9.9360864641,-9.999670475971895
-0.0234892,0.0035698544,-9.9418653591,-9.999359463942765
-0.0234884,0.0035698544,-9.9360864641,-9.999048451913636
-0.0234876,0.0035698544,-9.9852070659,-9.998737439884506
-0.0234868,0.0035698544,-9.9418653591,-9.998426427855374
-0.023486,0.0035698544,-9.8927447572,-9.998115415826245
-0.0234852,0.0035698544,-9.8927447572,-9.997804403797115
-0.0234844,0.0035698544,-9.9360864641,-9.997493391767986
-0.0234836,0.0035698544,-9.9852070659,-9.997182379738856
-0.0234828,0.0035698544,-9.9852070659,-9.996871367709726
-0.023482,0.0035698544,-9.9852070659,-9.996560355680595
-0.0234812,0.0007809098,-9.9852070659,-9.996249343651465
-0.0234804,-0.0023798943,-9.9852070659,-9.995938331622336
-0.0234796,-0.0023798943,-9.9852070659,-9.995627319593206
-0.0234788,0.0004090504,-9.9852070659,-9.995316307564076
-0.023478,0.0035698544,-9.9852070659,-9.995005295534945
-0.0234772,0.0035698544,-9.9418653591,-9.994694283505815
-0.0234764,0.0035698544,-9.8927447572,-9.994383271476686
-0.0234756,0.0035698544,-9.979428171,-9.994072259447556
-0.0234748,0.0035698544,-9.9909859609,-9.993761247418426
-0.023474,0.0035698544,-9.9360864641,-9.993450235389295
-0.0234732,0.0035698544,-9.9852070659,-9.993139223360165
-0.0234724,0.0035698544,-9.9852070659,-9.992828211331036
-0.0234716,0.0035698544,-9.9418653591,-9.992517199301906
-0.0234708,0.0035698544,-9.9360864641,-9.992206187272776
-0.02347,0.0035698544,-9.9852070659,-9.991895175243647
-0.0234692,0.0035698544,-9.9852070659,-9.991584163214515
-0.0234684,0.0007809098,-10.0285487728,-9.991273151185386
-0.0234676,0.0004090504,-10.0343276678,-9.990962139156256
-0.0234668,0.0035698544,-9.9852070659,-9.990651127127126
-0.023466,0.0063587991,-9.9852070659,-9.990340115097997
-0.0234652,0.0067306584,-9.9852070659,-9.990029103068865
-0.0234644,0.0035698544,-9.9418653591,-9.989718091039736
-0.0234636,0.0007809098,-9.9360864641,-9.989407079010606
-0.0234628,0.0004090504,-9.9852070659,-9.989096066981476
-0.023462,0.0035698544,-9.9418653591,-9.988785054952347
-0.0234612,0.0035698544,-9.9360864641,-9.988474042923217
-0.0234604,0.0035698544,-9.9852070659,-9.988163030894086
-0.0234596,0.0035698544,-9.9852070659,-9.987852018864956
-0.0234588,0.0035698544,-9.9852070659,-9.987541006835826
-0.023458,0.0007809098,-9.9852070659,-9.987229994806697
-0.0234572,0.0004090504,-9.9852070659,-9.986918982777567
-0.0234564,0.0035698544,-9.9852070659,-9.986607970748436
-0.0234556,0.0035698544,-9.9418653591,-9.986296958719306
-0.0234548,0.0035698544,-9.8927447572,-9.985985946690176
-0.023454,0.0035698544,-9.9360864641,-9.985674934661047
-0.0234532,0.0035698544,-9.9418653591,-9.985363922631917
-0.0234524,0.0035698544,-9.9360864641,-9.985052910602787
-0.0234516,0.0035698544,-9.9418653591,-9.984741898573656
-0.0234508,0.0035698544,-9.9360864641,-9.984430886544526
-0.02345,0.0035698544,-9.9852070659,-9.984119874515397
-0.0234492,0.0035698544,-9.9852070659,-9.983808862486267
-0.0234484,0.0007809098,-9.9852070659,-9.983497850457137
-0.0234476,0.0004090504,-9.9418653591,-9.983186838428006
-0.0234468,0.0035698544,-9.8927447572,-9.982875826398876
-0.023446,0.0007809098,-9.9360864641,-9.982564814369747
-0.0234452,0.0004090504,-9.9418653591,-9.982253802340617
-0.0234444,0.0035698544,-9.9360864641,-9.981942790311487
-0.0234436,0.0035698544,-9.9852070659,-9.981631778282356
-0.0234428,0.0035698544,-9.9852070659,-9.981320766253226
-0.023442,0.0035698544,-9.9852070659,-9.981009754224097
-0.0234412,0.0035698544,-9.9418653591,-9.980698742194967
-0.0234404,0.0007809098,-9.9360864641,-9.980387730165837
-0.0234396,0.0004090504,-9.9418653591,-9.980076718136708
-0.0234388,0.0035698544,-9.9360864641,-9.979765706107576
-0.023438,0.0035698544,-9.9852070659,-9.979454694078447
-0.0234372,0.0035698544,-9.9852070659,-9.979143682049317
-0.0234364,0.0035698544,-9.9418653591,-9.978832670020187
-0.0234356,0.0035698544,-9.8927447572,-9.978521657991058
-0.0234348,0.0035698544,-9.9360864641,-9.978210645961926
-0.023434,0.0007809098,-9.9852070659,-9.977899633932797
-0.0234332,0.0004090504,-9.9852070659,-9.977588621903667
-0.0234324,0.0035698544,-9.9852070659,-9.977277609874537
-0.0234316,0.0035698544,-9.9418653591,-9.976966597845408
-0.0234308,0.0035698544,-9.9360864641,-9.976655585816278
-0.02343,0.0035698544,-9.9852070659,-9.976344573787147
-0.0234292,0.0035698544,-9.9852070659,-9.976033561758017
-0.0234284,0.0035698544,-9.9852070659,-9.975722549728888
-0.0234276,0.0035698544,-9.9418653591,-9.975411537699758
-0.0234268,0.0007809098,-9.9360864641,-9.975100525670628
-0.023426,0.0004090504,-9.9852070659,-9.974789513641497
-0.0234252,0.0007809098,-9.9852070659,-9.974478501612367
-0.0234244,-0.0023798943,-9.9418653591,-9.974167489583238
-0.0234236,0.0004090504,-9.8927447572,-9.973856477554108
-0.0234228,0.0007809098,-9.9360864641,-9.973545465524978
-0.023422,0.0004090504,-9.9418653591,-9.973234453495847
-0.0234212,0.0035698544,-9.9360864641,-9.972923441466717
-0.0234204,0.0035698544,-9.9852070659,-9.972612429437588
-0.0234196,0.0007809098,-9.9852070659,-9.972301417408458
-0.0234188,0.0004090504,-9.9852070659,-9.971990405379328
-0.023418,0.0007809098,-9.9418653591,-9.971679393350199
-0.0234172,-0.0023798943,-9.9360864641,-9.971368381321067
-0.0234164,-0.0023798943,-9.9852070659,-9.971057369291938
-0.0234156,-0.0023798943,-9.9418653591,-9.970746357262808
-0.0234148,0.0004090504,-9.9360864641,-9.970435345233678
-0.023414,0.0035698544,-9.9852070659,-9.970124333204549
-0.0234132,0.0007809098,-9.9418653591,-9.969813321175417
