freq_confoc,freq_non_confoc,volt_laser
-816974564.6651201,-810059767.6819744,3.71911e-05
-816856484.7930069,-809941207.9018526,0.0039417138
-816738402.9864416,-809822646.2305717,-0.0023798943
-816620319.2454243,-809704082.6681328,0.0004090504
-816502233.5699549,-809585517.2145338,0.0007809098
-816384145.9600334,-809466949.8697758,0.0004090504
-816266056.415659,-809348380.6338587,0.0035698544
-816147964.9368343,-809229809.5067835,0.0035698544
-816029871.5235567,-809111236.4885492,0.0035698544
-815911776.1758251,-808992661.579155,0.0035698544
-815793678.8936434,-808874084.7786026,0.0063587991
-815675579.6770086,-808755506.0868912,0.0067306584
-815557478.5259209,-808636925.5040207,0.0035698544
-815439375.440382,-808518343.0299921,0.0007809098
-815321270.420392,-808399758.6648026,-0.0023798943
-815203163.4659472,-808281172.408454,0.0004090504
-815085054.5770521,-808162584.2609491,0.0035698544
-814966943.7537041,-808043994.2222824,0.0007809098
-814848830.995904,-807925402.2924576,0.0004090504
-814730716.3036509,-807806808.4714737,0.0063587991
-814612599.6769476,-807688212.7593327,0.0067306584
-814494481.1157904,-807569615.1560316,0.0035698544
-814376360.620183,-807451015.6615705,0.0035698544
-814258238.1901197,-807332414.2759504,0.0007809098
-814140113.8256083,-807213810.9991732,0.0004090504
-814021987.5266428,-807095205.8312359,0.0035698544
-813903859.2932253,-806976598.7721395,0.0035698544
-813785729.1253557,-806857989.8218851,0.0007809098
-813667597.0230331,-806739378.9804697,-0.0023798943
-813549462.9862585,-806620766.2478971,-0.0023798943
-813431327.0150328,-806502151.6241636,0.0004090504
-813313189.1093531,-806383535.109272,0.0007809098
-813195049.2692251,-806264916.7032242,0.0004090504
-813076907.4946413,-806146296.4060144,0.0035698544
-812958763.7856054,-806027674.2176456,0.0035698544
-812840618.1421185,-805909050.1381178,0.0035698544
-812722470.5641785,-805790424.1674309,0.0007809098
-812604321.0517874,-805671796.3055868,0.0004090504
-812486169.6049433,-805553166.5525827,0.0007809098
-812368016.2236481,-805434534.9084196,0.0004090504
-812249860.9079008,-805315901.3730984,0.0035698544
-812131703.6576996,-805197265.9466171,0.0035698544
-812013544.4730463,-805078628.6289768,0.0007809098
-811895383.3539419,-804959989.4201775,0.0004090504
-811777220.3003855,-804841348.32022,0.0035698544
-811659055.312376,-804722705.3291025,0.0035698544
-811540888.3899145,-804604060.4468269,0.0007809098
-811422719.533,-804485413.6733913,0.0004090504
-811304548.7416363,-804366765.0087976,0.0035698544
-811186376.0158176,-804248114.4530449,0.0035698544
-811068201.355547,-804129462.0061331,0.0007809098
-810950024.7608242,-804010807.6680613,-0.0023798943
-810831846.2316504,-803892151.4388313,-0.0023798943
-810713665.7680244,-803773493.3184443,0.0004090504
-810595483.3699446,-803654833.3068962,0.0035698544
-810477299.0374126,-803536171.4041882,0.0035698544
-810359112.7704306,-803417507.610322,0.0035698544
-810240924.5689955,-803298841.9252977,0.0035698544
-810122734.4331083,-803180174.3491144,0.0035698544
-810004542.3627682,-803061504.881772,0.0007809098
-809886348.357976,-802942833.5232697,0.0004090504
-809768152.4187317,-802824160.2736092,0.0035698544
-809649954.5450354,-802705485.1327896,0.0035698544
-809531754.736886,-802586808.100811,0.0035698544
-809413552.9942865,-802468129.1776733,0.0063587991
-809295349.317234,-802349448.3633766,0.0095196031
-809177143.7057276,-802230765.6579208,0.0067306584
-809058936.159771,-802112081.061307,0.0035698544
-808940726.6793604,-801993394.5735321,0.0035698544
-808822515.2644997,-801874706.1946001,0.0035698544
