freq_confoc,freq_non_confoc,volt_laser
-1687471263.8659325,-1684373780.6570344,-0.0023798943
-1687355078.3553886,-1684257354.3394704,0.0004090504
-1687238890.9348688,-1684140926.130323,0.0063587991
-1687122701.604374,-1684024496.0295901,0.0067306584
-1687006510.363903,-1683908064.037272,0.0035698544
-1686890317.2134562,-1683791630.1533685,0.0035698544
-1686774122.1530342,-1683675194.3778796,0.0035698544
-1686657925.1826353,-1683558756.7108045,0.0007809097
-1686541726.3022614,-1683442317.1521478,0.0004090504
-1686425525.5119104,-1683325875.7019029,0.0035698544
-1686309322.8115854,-1683209432.3600736,0.0035698544
-1686193118.2012825,-1683092987.126659,0.0035698544
-1686076911.6810055,-1682976540.001659,0.0035698544
-1685960703.2507524,-1682860090.9850745,0.0035698544
-1685844492.9105225,-1682743640.0769038,0.0035698544
-1685728280.6603165,-1682627187.2771478,0.0035698544
-1685612066.5001354,-1682510732.5858083,0.0035698544
-1685495850.4299793,-1682394276.0028834,0.0035698544
-1685379632.4498463,-1682277817.5283723,0.0035698544
-1685263412.5597382,-1682161357.1622767,0.0035698544
-1685147190.759654,-1682044894.904595,0.0035698544
-1685030967.049594,-1681928430.7553296,0.0007809097
-1684914741.4295568,-1681811964.714477,0.0004090504
-1684798513.8995457,-1681695496.782042,0.0007809097
-1684682284.4595575,-1681579026.9580188,0.0004090504
-1684566053.1095943,-1681462555.242414,0.0035698544
-1684449819.8496542,-1681346081.63522,0.0035698544
-1684333584.679739,-1681229606.1364427,0.0035698544
-1684217347.5998478,-1681113128.7460809,0.0035698544
-1684101108.6099806,-1680996649.4641328,0.0035698544
-1683984867.7101383,-1680880168.2906003,0.0035698544
-1683868624.90032,-1680763685.2254834,0.0035698544
-1683752380.1805248,-1680647200.2687783,0.0035698544
-1683636133.5507545,-1680530713.4204917,0.0035698544
-1683519885.0110073,-1680414224.6806169,0.0007809097
-1683403634.561287,-1680297734.0491586,0.0004090504
-1683287382.2015896,-1680181241.526116,0.0007809097
-1683171127.9319143,-1680064747.111486,0.0004090504
-1683054871.752267,-1679948250.8052735,0.0035698544
-1682938613.6626396,-1679831752.607473,0.0007809097
-1682822353.6630383,-1679715252.5180879,0.0004090504
-1682706091.7534618,-1679598750.5371184,0.0035698544
-1682589827.9339085,-1679482246.6645637,0.0035698544
-1682473562.20438,-1679365740.9004235,0.0063587991
-1682357294.5648746,-1679249233.244698,0.0067306584
-1682241025.0153952,-1679132723.6973872,0.0035698544
-1682124753.5559387,-1679016212.258493,0.0007809097
-1682008480.1865063,-1678899698.9280114,0.0004090504
-1681892204.9070988,-1678783183.7059464,0.0007809097
-1681775927.7177153,-1678666666.5922952,0.0004090504
-1681659648.6183548,-1678550147.5870585,0.0035698544
-1681543367.6090193,-1678433626.6902375,0.0035698544
-1681427084.6897087,-1678317103.9018312,0.0035698544
-1681310799.8604212,-1678200579.2218385,0.0007809097
-1681194513.1211586,-1678084052.6502624,0.0004090504
-1681078224.47192,-1677967524.1871,0.0035698544
-1680961933.9127045,-1677850993.832353,0.0035698544
-1680845641.4435139,-1677734461.58602,0.0035698544
-1680729347.0643473,-1677617927.4481015,0.0035698544
-1680613050.7752056,-1677501391.4186006,0.0035698544
-1680496752.576088,-1677384853.4975123,0.0007809097
-1680380452.4669933,-1677268313.6848388,0.0004090504
-1680264150.4479246,-1677151771.9805808,0.0035698544
-1680147846.518878,-1677035228.3847365,0.0007809097
-1680031540.6798573,-1676918682.8973088,0.0004090504
-1679915232.9308586,-1676802135.5182939,0.0035698544
-1679798923.2718868,-1676685586.2476964,0.0035698544
-1679682611.7029371,-1676569035.0855107,0.0035698544
-1679566298.2240124,-1676452482.0317416,0.0035698544
-1679449982.8351126,-1676335927.086388,0.0035698544
-1679333665.5362358,-1676219370.2494473,0.0035698544
-1679217346.327383,-1676102811.5209231,0.0035698544
-1679101025.2085543,-1675986250.9008126,0.0035698544
-1678984702.1797523,-1675869688.3891177,0.0035698544
-1678868377.2409716,-1675753123.9858375,0.0007809097
-1678752050.3922157,-1675636557.6909719,0.0004090504
-1678635721.6334848,-1675519989.5045218,0.0035698544
-1678519390.964777,-1675403419.4264855,0.0035698544
-1678403058.3860931,-1675286847.4568639,0.0007809097
-1678286723.8974352,-1675170273.5956588,0.0004090504
-1678170387.4987993,-1675053697.8428655,0.0063587991
-1678054049.1901894,-1674937120.1984906,0.0039417138
-1677937708.9716015,-1674820540.6625276,0.0004090504
-1677821366.8430405,-1674703959.23498,0.0035698544
-1677705022.8045006,-1674587375.9158483,0.0035698544
-1677588676.8559875,-1674470790.705132,0.0035698544
-1677472328.9974966,-1674354203.6028285,0.0035698544
-1677355979.2290325,-1674237614.6089425,0.0035698544
-1677239627.5505915,-1674121023.7234693,0.0035698544
-1677123273.9621725,-1674004430.9464116,0.0035698544
-1677006918.4637804,-1673887836.2777686,0.0035698544
-1676890561.0554104,-1673771239.7175393,0.0035698544
-1676774201.7370663,-1673654641.2657266,0.0007809097
-1676657840.5087442,-1673538040.9223275,0.0004090504
-1676541477.370448,-1673421438.687344,0.0007809097
-1676425112.322175,-1673304834.5607743,0.0004090504
-1676308745.363927,-1673188228.5426202,0.0035698544
-1676192376.4957027,-1673071620.6328807,0.0035698544
-1676076005.7175026,-1672955010.8315558,0.0035698544
-1675959633.0293264,-1672838399.1386466,0.0035698544
-1675843258.4311743,-1672721785.554152,0.0063587991
-1675726881.923047,-1672605170.078071,0.0067306584
-1675610503.5049438,-1672488552.7104068,0.0035698544
-1675494123.1768646,-1672371933.4511561,0.0035698544
-1675377740.9388103,-1672255312.300321,0.0035698544
-1675261356.790779,-1672138689.2578998,0.0035698544
-1675144970.7327719,-1672022064.323894,0.0035698544
-1675028582.7647905,-1671905437.498304,0.0035698544
-1674912192.8868313,-1671788808.7811265,0.0035698544
-1674795801.098897,-1671672178.1723666,0.0007809097
-1674679407.4009867,-1671555545.6720185,0.0004090504
-1674563011.7931013,-1671438911.280087,0.0035698544
-1674446614.275239,-1671322274.99657,0.0035698544
-1674330214.8474007,-1671205636.8214679,0.0035698544
-1674213813.5095882,-1671088996.7547822,0.0035698544
-1674097410.2617989,-1670972354.7965083,0.0035698544
-1673981005.1040335,-1670855710.946651,0.0035698544
-1673864598.036292,-1670739065.2052083,0.0035698544
