timestamp,volt_laser,volt_piezo,piezo_fitted
-0.0236644,0.0007809097,-9.9852070659,-10.0731921606571
-0.0236636,-0.0023798943,-9.941865359,-10.072881141184387
-0.0236628,0.0004090504,-9.8927447572,-10.072570121711673
-0.023662,0.0063587991,-9.8927447572,-10.07225910223896
-0.0236612,0.0067306584,-9.8927447572,-10.071948082766244
-0.0236604,0.0035698544,-9.8927447572,-10.071637063293531
-0.0236596,0.0035698544,-9.8927447572,-10.071326043820816
-0.0236588,0.0035698544,-9.8927447572,-10.071015024348103
-0.023658,0.0007809097,-9.8494030503,-10.070704004875388
-0.0236572,0.0004090504,-9.8002824485,-10.070392985402675
-0.0236564,0.0035698544,-9.8436241554,-10.070081965929962
-0.0236556,0.0035698544,-9.8927447572,-10.069770946457247
-0.0236548,0.0035698544,-9.8927447572,-10.069459926984534
-0.023654,0.0035698544,-9.8927447572,-10.06914890751182
-0.0236532,0.0035698544,-9.8927447572,-10.068837888039106
-0.0236524,0.0035698544,-9.8927447572,-10.068526868566392
-0.0236516,0.0035698544,-9.8494030503,-10.068215849093678
-0.0236508,0.0035698544,-9.8436241554,-10.067904829620964
-0.02365,0.0035698544,-9.8927447572,-10.067593810148251
-0.0236492,0.0035698544,-9.8927447572,-10.067282790675536
-0.0236484,0.0035698544,-9.8927447572,-10.066971771202823
-0.0236476,0.0035698544,-9.8927447572,-10.066660751730108
-0.0236468,0.0007809097,-9.8494030503,-10.066349732257395
-0.023646,0.0004090504,-9.8436241554,-10.06603871278468
-0.0236452,0.0007809097,-9.8927447572,-10.065727693311967
-0.0236444,0.0004090504,-9.8927447572,-10.065416673839252
-0.0236436,0.0035698544,-9.8927447572,-10.065105654366539
-0.0236428,0.0035698544,-9.8927447572,-10.064794634893824
-0.023642,0.0035698544,-9.8927447572,-10.06448361542111
-0.0236412,0.0035698544,-9.8927447572,-10.064172595948397
-0.0236404,0.0035698544,-9.8927447572,-10.063861576475682
-0.0236396,0.0035698544,-9.8927447572,-10.06355055700297
-0.0236388,0.0035698544,-9.8927447572,-10.063239537530256
-0.023638,0.0035698544,-9.8927447572,-10.062928518057541
-0.0236372,0.0035698544,-9.8927447572,-10.062617498584828
-0.0236364,0.0007809097,-9.8927447572,-10.062306479112113
-0.0236356,0.0004090504,-9.8927447572,-10.0619954596394
-0.0236348,0.0007809097,-9.8927447572,-10.061684440166687
-0.023634,0.0004090504,-9.8494030503,-10.061373420693972
-0.0236332,0.0035698544,-9.8436241554,-10.061062401221259
-0.0236324,0.0007809097,-9.8927447572,-10.060751381748544
-0.0236316,0.0004090504,-9.8494030503,-10.06044036227583
-0.0236308,0.0035698544,-9.8436241554,-10.060129342803116
-0.02363,0.0035698544,-9.8927447572,-10.059818323330402
-0.0236292,0.0063587991,-9.8927447572,-10.059507303857687
-0.0236284,0.0067306584,-9.8927447572,-10.059196284384974
-0.0236276,0.0035698544,-9.8927447572,-10.05888526491226
-0.0236268,0.0007809097,-9.8927447572,-10.058574245439546
-0.023626,0.0004090504,-9.9360864641,-10.058263225966833
-0.0236252,0.0007809097,-9.941865359,-10.057952206494118
-0.0236244,0.0004090504,-9.8927447572,-10.057641187021405
-0.0236236,0.0035698544,-9.9360864641,-10.057330167548692
-0.0236228,0.0035698544,-9.941865359,-10.057019148075977
-0.023622,0.0035698544,-9.8927447572,-10.056708128603264
-0.0236212,0.0007809097,-9.8927447572,-10.056397109130549
-0.0236204,0.0004090504,-9.8927447572,-10.056086089657835
-0.0236196,0.0035698544,-9.8927447572,-10.055775070185122
-0.0236188,0.0035698544,-9.8927447572,-10.055464050712407
-0.023618,0.0035698544,-9.8927447572,-10.055153031239694
-0.0236172,0.0035698544,-9.8494030503,-10.05484201176698
-0.0236164,0.0035698544,-9.8436241554,-10.054530992294266
-0.0236156,0.0007809097,-9.8927447572,-10.054219972821551
-0.0236148,0.0004090504,-9.8927447572,-10.053908953348836
-0.023614,0.0035698544,-9.8494030503,-10.053597933876123
-0.0236132,0.0007809097,-9.8436241554,-10.05328691440341
-0.0236124,0.0004090504,-9.8927447572,-10.052975894930695
-0.0236116,0.0035698544,-9.9360864641,-10.052664875457982
-0.0236108,0.0035698544,-9.941865359,-10.052353855985269
-0.02361,0.0035698544,-9.8927447572,-10.052042836512554
-0.0236092,0.0035698544,-9.9360864641,-10.05173181703984
-0.0236084,0.0035698544,-9.941865359,-10.051420797567127
-0.0236076,0.0035698544,-9.8927447572,-10.051109778094412
-0.0236068,0.0035698544,-9.8494030503,-10.0507987586217
-0.023606,0.0035698544,-9.8436241554,-10.050487739148984
-0.0236052,0.0035698544,-9.8927447572,-10.050176719676271
-0.0236044,0.0007809097,-9.8927447572,-10.049865700203558
-0.0236036,0.0004090504,-9.9360864641,-10.049554680730843
-0.0236028,0.0035698544,-9.941865359,-10.04924366125813
-0.023602,0.0035698544,-9.8927447572,-10.048932641785415
-0.0236012,0.0007809097,-9.9360864641,-10.048621622312702
