freq_confoc,freq_non_confoc,volt_laser
-1318003428.4049602,-1308897050.5671682,0.0004090504
-1317882307.8450294,-1308776390.5249043,0.0035698544
-1317761185.5198712,-1308655728.7134113,0.0035698544
-1317640061.429484,-1308535065.1326866,0.0035698544
-1317518935.5738673,-1308414399.782734,0.0035698544
-1317397807.9530234,-1308293732.6635504,0.0007809098
-1317276678.5669541,-1308173063.7751398,0.0004090504
-1317155547.4156537,-1308052393.1174965,0.0007809098
-1317034414.499125,-1307931720.6906252,0.0004090504
-1316913279.817368,-1307811046.494524,0.0035698544
-1316792143.3703837,-1307690370.529193,0.0035698544
-1316671005.1581712,-1307569692.794632,0.0007809098
-1316549865.1807294,-1307449013.290842,0.0004090504
-1316428723.4380603,-1307328332.0178223,0.0035698544
-1316307579.9301648,-1307207648.9755735,0.0035698544
-1316186434.6570382,-1307086964.164095,0.0035698544
-1316065287.6186833,-1306966277.5833845,0.0063587991
-1315944138.8151011,-1306845589.2334452,0.0067306584
-1315822988.2462916,-1306724899.1142778,0.0035698544
-1315701835.9122539,-1306604207.2258806,0.0035698544
-1315580681.812986,-1306483513.5682526,0.0035698544
-1315459525.9484916,-1306362818.1413956,0.0035698544
-1315338368.318768,-1306242120.9453087,0.0035698544
-1315217208.9238162,-1306121421.979991,0.0035698544
-1315096047.763638,-1306000721.2454462,0.0035698544
-1314974884.8382306,-1305880018.7416706,0.0035698544
-1314853720.147595,-1305759314.4686651,0.0035698544
-1314732553.69173,-1305638608.4264307,0.0007809098
-1314611385.4706378,-1305517900.6149654,0.0004090504
-1314490215.4843173,-1305397191.0342712,0.0035698544
-1314369043.7327695,-1305276479.6843472,0.0035698544
-1314247870.2159915,-1305155766.5651932,0.0035698544
-1314126694.9339871,-1305035051.6768112,0.0035698544
-1314005517.8867536,-1304914335.0191975,0.0035698544
-1313884339.0742927,-1304793616.5923548,0.0007809098
-1313763158.4966016,-1304672896.3962831,-0.0023798943
-1313641976.1536841,-1304552174.4309797,0.0004090504
-1313520792.0455384,-1304431450.6964493,0.0035698544
-1313399606.1721644,-1304310725.192689,0.0035698544
-1313278418.5335612,-1304189997.9196978,0.0063587991
-1313157229.1297307,-1304069268.8774767,0.0039417138
-1313036037.960672,-1303948538.0660267,0.0004090504
-1312914845.0263848,-1303827805.4853477,0.0007809098
-1312793650.3268685,-1303707071.135438,0.0004090504
-1312672453.8621259,-1303586335.0162983,0.0035698544
-1312551255.632154,-1303465597.1279297,0.0007809098
-1312430055.6369548,-1303344857.4703321,0.0004090504
-1312308853.8765254,-1303224116.0435038,0.0035698544
-1312187650.3508687,-1303103372.8474455,0.0007809098
-1312066445.0599847,-1302982627.8821573,-0.0023798943
-1311945238.0038714,-1302861881.1476421,0.0004090504
-1311824029.18253,-1302741132.6438951,0.0035698544
-1311702818.595963,-1302620382.3709202,0.0035698544
-1311581606.244165,-1302499630.3287134,0.0035698544
-1311460392.1271377,-1302378876.5172768,0.0007809098
-1311339176.244884,-1302258120.9366121,0.0004090504
-1311217958.597402,-1302137363.5867157,0.0007809098
-1311096739.1846929,-1302016604.4675922,0.0004090504
-1310975518.0067534,-1301895843.579238,0.0035698544
-1310854295.0635877,-1301775080.9216547,0.0035698544
-1310733070.3551917,-1301654316.4948406,0.0035698544
-1310611843.8815684,-1301533550.2987967,0.0035698544
-1310490615.6427178,-1301412782.3335257,0.0035698544
-1310369385.638638,-1301292012.5990229,0.0007809098
-1310248153.869331,-1301171241.0952902,0.0004090504
-1310126920.3347955,-1301050467.8223286,0.0007809098
-1310005685.03503,-1300929692.780137,-0.0023798943
-1309884447.970038,-1300808915.9687166,0.0004090504
-1309763209.1398187,-1300688137.3880653,0.0035698544
-1309641968.5443692,-1300567357.0381851,0.0035698544
-1309520726.1836925,-1300446574.919076,0.0035698544
-1309399482.0577874,-1300325791.030737,0.0035698544
-1309278236.166654,-1300205005.373166,0.0035698544
-1309156988.5102925,-1300084217.9463673,0.0035698544
-1309035739.0887017,-1299963428.7503386,0.0007809098
-1308914487.9018846,-1299842637.785081,0.0004090504
-1308793234.949839,-1299721845.0505943,0.0035698544
-1308671980.2325635,-1299601050.546875,0.0035698544
-1308550723.7500606,-1299480254.2739277,0.0063587991
-1308429465.5023313,-1299359456.2317524,0.0067306584
-1308308205.4893727,-1299238656.4203463,0.0035698544
-1308186943.711184,-1299117854.8397083,0.0035698544
-1308065680.167769,-1298997051.4898434,0.0035698544
-1307944414.8591256,-1298876246.3707485,0.0035698544
-1307823147.785254,-1298755439.4824238,0.0007809098
-1307701878.9461532,-1298634630.8248672,-0.0023798943
-1307580608.341825,-1298513820.3980837,0.0004090504
-1307459335.9722686,-1298393008.2020693,0.0035698544
-1307338061.8374858,-1298272194.236827,0.0035698544
-1307216785.9374719,-1298151378.5023527,0.0035698544
-1307095508.2722306,-1298030560.9986496,0.0007809098
