freq_confoc,freq_non_confoc,volt_laser
-1121685403.8920918,-1114636799.4170341,0.1344643254
-1121572318.4652042,-1114523811.014032,0.1344643254
-1121459231.074967,-1114410820.6589203,0.1400422146
-1121346141.7213778,-1114297828.3516989,0.1491527674
-1121233050.40444,-1114184834.092369,0.1578914607
-1121119957.1241508,-1114071837.880928,0.1642130688
-1121006861.8805094,-1113958839.7173786,0.1614241242
-1120893764.67352,-1113845839.6017203,0.1526854309
-1120780665.5031786,-1113732837.5339522,0.1407859335
-1120667564.3694868,-1113619833.5140743,0.1260974915
-1120554461.2724447,-1113506827.5420885,0.1054593008
-1120441356.2120528,-1113393819.6179924,0.0872381954
-1120328249.1883087,-1113280809.7417865,0.0725497534
-1120215140.2012157,-1113167797.9134712,0.0630673412
-1120102029.250771,-1113054784.1330466,0.057489452
-1119988916.336976,-1112941768.4005122,0.0511678439
-1119875801.4598312,-1112828750.715869,0.0539567885
-1119762684.6193342,-1112715731.0791159,0.0626954818
-1119649565.8154883,-1112602709.4902544,0.0718060345
-1119536445.0482907,-1112489685.9492831,0.0805447278
-1119423322.3177428,-1112376660.456202,0.0868663359
-1119310197.623845,-1112263633.011012,0.0868663359
-1119197070.9665966,-1112150603.6137128,0.0840773913
-1119083942.3459978,-1112037572.2643037,0.0781276426
-1118970811.7620473,-1111924538.9627852,0.0749668386
-1118857679.2147465,-1111811503.709156,0.0638110601
-1118744544.7040958,-1111698466.5034194,0.0483788992
-1118631408.230095,-1111585427.345573,0.0424291506
-1118518269.7927413,-1111472386.2356162,0.0364794019
-1118405129.3920398,-1111359343.1735516,0.0333185978
-1118291987.027986,-1111246298.1593766,0.0305296532
-1118178842.700583,-1111133251.1930923,0.0245799045
-1118065696.4098291,-1111020202.2746992,0.0269969897
-1117952548.155723,-1110907151.4041953,0.0333185978
-1117839397.9382687,-1110794098.5815835,0.0361075424
-1117726245.757462,-1110681043.806861,0.0420572911
-1117613091.6133056,-1110567987.080029,0.0480070398
-1117499935.5057983,-1110454928.4010892,0.0511678439
-1117386777.4349413,-1110341867.770039,0.0511678439
-1117273617.400732,-1110228805.1868792,0.0455899546
-1117160455.4031744,-1110115740.6516113,0.0364794019
-1117047291.442265,-1110002674.1642323,0.0305296532
-1116934125.5180054,-1109889605.7247453,0.0245799045
-1116820957.630395,-1109776535.3331485,0.0186301558
-1116707787.7794333,-1109663462.9894404,0.0126804072
-1116594615.9651227,-1109550388.6936255,0.0095196031
-1116481442.18746,-1109437312.4457002,0.0123085477
-1116368266.4464474,-1109324234.2456646,0.0182582964
-1116255088.7420845,-1109211154.0935216,0.0242080451
-1116141909.0743713,-1109098071.9892683,0.0273688491
-1116028727.4433064,-1108984987.9329047,0.0273688491
-1115915543.8488917,-1108871901.9244332,0.0273688491
-1115802358.2911263,-1108758813.963851,0.0273688491
-1115689170.7700105,-1108645724.0511608,0.0273688491
-1115575981.2855444,-1108532632.1863594,0.0245799045
-1115462789.8377266,-1108419538.3694487,0.0186301558
-1115349596.42656,-1108306442.6004305,0.0154693518
-1115236401.052041,-1108193344.879302,0.0154693518
-1115123203.7141724,-1108080245.2060633,0.0126804072
-1115010004.4129543,-1107967143.5807166,0.0123085477
-1114896803.1483831,-1107854040.0032592,0.0154693518
-1114783599.920463,-1107740934.473693,0.0182582964
-1114670394.7291927,-1107627826.9920177,0.0214191005
-1114557187.5745707,-1107514717.5582323,0.0214191005
-1114443978.4565992,-1107401606.1723375,0.0214191005
-1114330767.375277,-1107288492.834334,0.0214191005
-1114217554.3306026,-1107175377.54422,0.0214191005
-1114104339.3225799,-1107062260.3019981,0.0158412112
-1113991122.3512063,-1106949141.107666,0.0123085477
-1113877903.41648,-1106836019.961224,0.0126804072
-1113764682.518406,-1106722896.8626742,0.0067306585
-1113651459.656979,-1106609771.8120131,0.006358799
-1113538234.8322039,-1106496644.8092442,0.0095196031
-1113425008.044076,-1106383515.8543653,0.0123085477
-1113311779.2925987,-1106270384.9473753,0.0154693518
-1113198548.5777702,-1106157252.0882783,0.0154693518
-1113085315.8995924,-1106044117.277071,0.0182582964
-1112972081.2580628,-1105930980.513754,0.0214191005
-1112858844.6531835,-1105817841.7983284,0.0186301558
-1112745606.0849528,-1105704701.1307926,0.0182582964
-1112632365.5533714,-1105591558.511148,0.0186301558
-1112519123.0584412,-1105478413.939394,0.0154693518
-1112405878.6001577,-1105365267.4155302,0.0126804072
-1112292632.1785264,-1105252118.9395566,0.0067306585
-1112179383.7935429,-1105138968.5114741,0.0035698544
-1112066133.445209,-1105025816.1312819,0.006358799
-1111952881.1335258,-1104912661.7989817,0.0095196031
-1111839626.85849,-1104799505.5145702,0.0123085477
-1111726370.6201053,-1104686347.2780504,0.0126804072
-1111613112.4183693,-1104573187.0894213,0.0123085477
-1111499852.253283,-1104460024.9486818,0.0154693518
-1111386590.1248455,-1104346860.855834,0.0154693518
-1111273326.0330591,-1104233694.8108768,0.0154693518
-1111160059.97792,-1104120526.8138084,0.0154693518
-1111046791.9594326,-1104007356.8646326,0.0126804072
-1110933521.977594,-1103894184.963347,0.0095196031
-1110820250.032403,-1103781011.109951,0.0095196031
-1110706976.1238637,-1103667835.3044472,0.0067306585
-1110593700.2519717,-1103554657.5468326,0.006358799
-1110480422.4167309,-1103441477.8371096,0.0095196031
-1110367142.6181393,-1103328296.1752772,0.0095196031
-1110253860.8561964,-1103215112.5613341,0.0095196031
-1110140577.1309028,-1103101926.9952826,0.0123085477
-1110027291.4422603,-1102988739.4771214,0.0154693518
-1109914003.790266,-1102875550.0068502,0.0126804072
-1109800714.1749215,-1102762358.5844712,0.0095196031
-1109687422.5962262,-1102649165.2099814,0.0095196031
-1109574129.0541797,-1102535969.8833828,0.0095196031
-1109460833.5487843,-1102422772.6046758,0.0095196031
-1109347536.0800362,-1102309573.3738575,0.0067306585
-1109234236.6479397,-1102196372.1909308,0.006358799
-1109120935.2524915,-1102083169.0558953,0.0095196031
-1109007631.893693,-1101969963.968749,0.0067306585
-1108894326.5715446,-1101856756.929494,0.006358799
-1108781019.2860446,-1101743547.9381294,0.0095196031
-1108667710.0371943,-1101630336.9946551,0.0095196031
-1108554398.8249936,-1101517124.0990725,0.0123085477
-1108441085.6494422,-1101403909.2513795,0.0126804072
-1108327770.5105395,-1101290692.4515772,0.0095196031
-1108214453.4082885,-1101177473.6996665,0.0123085477
-1108101134.3426843,-1101064252.995645,0.0098914625
-1107987813.3137312,-1100951030.3395152,0.006358799
-1107874490.3214283,-1100837805.731275,0.0095196031
-1107761165.3657722,-1100724579.1709256,0.0067306585
-1107647838.4467683,-1100611350.6584678,0.006358799
-1107534509.5644112,-1100498120.1938996,0.0095196031
-1107421178.7187057,-1100384887.7772222,0.0067306585
-1107307845.909649,-1100271653.4084363,0.006358799
-1107194511.1372414,-1100158417.0875397,0.0095196031
-1107081174.4014826,-1100045178.8145342,0.0095196031
-1106967835.7023754,-1099931938.5894203,0.0067306585
-1106854495.039916,-1099818696.4121957,0.006358799
-1106741152.414106,-1099705452.2828608,0.0095196031
-1106627807.8249464,-1099592206.201418,0.0067306585
-1106514461.2724352,-1099478958.1678658,0.0035698544
-1106401112.7565746,-1099365708.1822042,0.006358799
-1106287762.2773619,-1099252456.2444324,0.0067306585
-1106174409.8347998,-1099139202.3545523,0.0035698544
-1106061055.428887,-1099025946.5125628,0.006358799
-1105947699.0596232,-1098912688.718463,0.0095196031
-1105834340.7270098,-1098799428.9722543,0.0095196031
-1105720980.4310455,-1098686167.2739367,0.0095196031
-1105607618.17173,-1098572903.6235075,0.0067306585
-1105494253.9490638,-1098459638.0209703,0.006358799
-1105380887.7630482,-1098346370.4663239,0.0123085477
-1105267519.6136808,-1098233100.959568,0.0126804072
-1105154149.5009642,-1098119829.5007038,0.0067306585
-1105040777.4248953,-1098006556.0897284,0.0035698544
-1104927403.385477,-1097893280.7266445,0.006358799
-1104814027.3827095,-1097780003.4114518,0.0067306585
-1104700649.4165888,-1097666724.1441488,0.0035698544
-1104587269.4871187,-1097553442.924736,0.006358799
-1104473887.594298,-1097440159.753214,0.0095196031
-1104360503.7381268,-1097326874.629583,0.0095196031
-1104247117.9186053,-1097213587.553843,0.0067306585
-1104133730.1357327,-1097100298.5259929,0.006358799
-1104020340.3895092,-1096987007.5460334,0.0095196031
-1103906948.679937,-1096873714.613966,0.0095196031
-1103793555.0070128,-1096760419.7297869,0.0067306585
-1103680159.3707376,-1096647122.8934994,0.006358799
-1103566761.7711139,-1096533824.1051035,0.0067306585
-1103453362.2081366,-1096420523.364596,0.0035698544
-1103339960.6818109,-1096307220.67198,0.006358799
-1103226557.192134,-1096193916.027255,0.0067306585
-1103113151.7391071,-1096080609.4304209,0.0035698544
-1102999744.322729,-1095967300.8814778,0.0035698544
-1102886334.9430008,-1095853990.380424,0.006358799
-1102772923.5999222,-1095740677.9272614,0.0067306585
-1102659510.2934928,-1095627363.5219903,0.006358799
-1102546095.0237122,-1095514047.164608,0.0095196031
-1102432677.7905812,-1095400728.8551173,0.0067306585
-1102319258.5941005,-1095287408.5935163,0.006358799
-1102205837.4342685,-1095174086.3798065,0.0095196031
-1102092414.3110867,-1095060762.2139878,0.0067306585
-1101978989.224553,-1094947436.0960593,0.006358799
-1101865562.1746702,-1094834108.026022,0.0095196031
-1101752133.161437,-1094720778.0038753,0.0095196031
-1101638702.1848516,-1094607446.0296178,0.0095196031
-1101525269.244917,-1094494112.103252,0.0067306585
-1101411834.3416314,-1094380776.2247772,0.0035698544
-1101298397.4749951,-1094267438.3941917,0.0035698544
-1101184958.645008,-1094154098.611497,0.0035698544
-1101071517.8516712,-1094040756.8766932,0.0035698544
-1100958075.0949826,-1093927413.1897802,0.006358799
-1100844630.3749447,-1093814067.550758,0.0095196031
-1100731183.691556,-1093700719.9596262,0.0067306585
-1100617735.044816,-1093587370.4163847,0.006358799
-1100504284.4347277,-1093474018.9210348,0.0095196031
-1100390831.8612857,-1093360665.4735746,0.0095196031
-1100277377.3244948,-1093247310.0740051,0.0095196031
-1100163920.8243527,-1093133952.7223263,0.0095196031
-1100050462.3608608,-1093020593.4185371,0.0095196031
-1099937001.9340177,-1092907232.1626396,0.0095196031
-1099823539.5438247,-1092793868.9546328,0.0067306585
-1099710075.190281,-1092680503.7945166,0.006358799
-1099596608.8733864,-1092567136.6822906,0.0067306585
-1099483140.5931416,-1092453767.6179552,0.006358799
-1099369670.3495455,-1092340396.601511,0.0095196031
-1099256198.1426,-1092227023.632957,0.0095196031
-1099142723.972303,-1092113648.7122936,0.0095196031
-1099029247.838656,-1092000271.839521,0.0067306585
-1098915769.7416577,-1091886893.014638,0.006358799
-1098802289.6813097,-1091773512.237646,0.0095196031
-1098688807.6576114,-1091660129.508545,0.0095196031
-1098575323.6705613,-1091546744.827335,0.0095196031
-1098461837.720162,-1091433358.194015,0.0095196031
-1098348349.8064117,-1091319969.6085863,0.0095196031
-1098234859.9293098,-1091206579.0710473,0.0095196031
-1098121368.0888581,-1091093186.5813994,0.0095196031
-1098007874.285056,-1090979792.1396422,0.0095196031
-1097894378.5179029,-1090866395.7457743,0.0095196031
-1097780880.7874002,-1090752997.3997984,0.0095196031
-1097667381.0935469,-1090639597.1017127,0.0095196031
-1097553879.4363418,-1090526194.8515177,0.0095196031
-1097440375.8157873,-1090412790.6492133,0.0095196031
-1097326870.2318811,-1090299384.4947996,0.0095196031
-1097213362.6846256,-1090185976.388276,0.0095196031
-1097099853.1740184,-1090072566.3296437,0.0067306585
-1096986341.7000618,-1089959154.318902,0.0035698544
-1096872828.2627535,-1089845740.3560505,0.0035698544
-1096759312.8620958,-1089732324.4410887,0.006358799
-1096645795.498087,-1089618906.5740185,0.0067306585
-1096532276.1707273,-1089505486.754839,0.0035698544
-1096418754.8800178,-1089392064.98355,0.006358799
-1096305231.6259565,-1089278641.2601519,0.0095196031
-1096191706.408546,-1089165215.5846443,0.0095196031
-1096078179.2277842,-1089051787.957027,0.0095196031
-1095964650.0836725,-1088938358.3773003,0.0095196031
-1095851118.9762092,-1088824926.8454647,0.0095196031
-1095737585.9053965,-1088711493.3615189,0.0095196031
-1095624050.871233,-1088598057.9254632,0.0067306585
-1095510513.8737178,-1088484620.5372992,0.006358799
-1095396974.9128532,-1088371181.1970258,0.0067306585
-1095283433.9886374,-1088257739.9046426,0.006358799
-1095169891.1010718,-1088144296.6601505,0.0067306585
-1095056346.250155,-1088030851.4635487,0.0035698544
-1094942799.4358883,-1087917404.3148375,0.0035698544
-1094829250.65827,-1087803955.214017,0.006358799
-1094715699.9173021,-1087690504.161087,0.0123085477
-1094602147.212984,-1087577051.1560478,0.0098914625
-1094488592.5453138,-1087463596.1988978,0.006358799
-1094375035.9142942,-1087350139.2896395,0.0095196031
-1094261477.3199234,-1087236680.4282722,0.0067306585
-1094147916.7622027,-1087123219.6147952,0.0035698544
-1094034354.2411308,-1087009756.8492088,0.0035698544
-1093920789.756709,-1086896292.131513,0.0035698544
-1093807223.308936,-1086782825.461708,0.006358799
-1093693654.8978133,-1086669356.8397932,0.0095196031
-1093580084.5233402,-1086555886.2657695,0.0095196031
-1093466512.185515,-1086442413.739635,0.0067306585
-1093352937.8843408,-1086328939.2613926,0.0035698544
-1093239361.6198149,-1086215462.8310404,0.0035698544
-1093125783.3919392,-1086101984.4485788,0.0035698544
-1093012203.2007122,-1085988504.114008,0.0035698544
-1092898621.0461354,-1085875021.8273277,0.0035698544
-1092785036.9282074,-1085761537.5885377,0.0035698544
-1092671450.8469296,-1085648051.3976383,0.0035698544
-1092557862.8023014,-1085534563.25463,0.0035698544
-1092444272.7943215,-1085421073.159512,0.006358799
-1092330680.8229923,-1085307581.1122837,0.0095196031
-1092217086.888311,-1085194087.112947,0.0095196031
-1092103490.9902806,-1085080591.161501,0.0095196031
-1091989893.1288986,-1084967093.257945,0.0067306585
-1091876293.3041668,-1084853593.4022803,0.006358799
-1091762691.5160837,-1084740091.5945063,0.0095196031
-1091649087.7646513,-1084626587.8346224,0.0095196031
-1091535482.0498676,-1084513082.1226292,0.0067306585
-1091421874.3717327,-1084399574.4585266,0.0035698544
-1091308264.7302485,-1084286064.8423147,0.0035698544
-1091194653.125413,-1084172553.2739925,0.0035698544
-1091081039.5572271,-1084059039.7535615,0.006358799
-1090967424.02569,-1083945524.2810216,0.0067306585
-1090853806.5308037,-1083832006.8563719,0.0035698544
-1090740187.0725656,-1083718487.4796128,0.006358799
-1090626565.6509776,-1083604966.1507444,0.0095196031
-1090512942.2660394,-1083491442.8697672,0.0067306585
-1090399316.9177494,-1083377917.6366796,0.0035698544
-1090285689.6061106,-1083264390.4514832,0.006358799
-1090172060.3311195,-1083150861.3141775,0.0095196031
-1090058429.0927792,-1083037330.224761,0.0067306585
-1089944795.891087,-1082923797.1832361,0.0035698544
-1089831160.7260456,-1082810262.189602,0.0035698544
-1089717523.5976524,-1082696725.2438583,0.006358799
-1089603884.50591,-1082583186.3460054,0.0067306585
-1089490243.4508162,-1082469645.4960432,0.006358799
-1089376600.4323716,-1082356102.6939716,0.0095196031
-1089262955.4505773,-1082242557.9397902,0.0067306585
-1089149308.5054312,-1082129011.2334995,0.006358799
-1089035659.5969362,-1082015462.575099,0.0095196031
-1088922008.725089,-1081901911.9645896,0.0095196031
-1088808355.8898926,-1081788359.4019709,0.0095196031
-1088694701.0913444,-1081674804.8872423,0.0095196031
-1088581044.3294468,-1081561248.4204054,0.0067306585
-1088467385.6041985,-1081447690.0014582,0.0035698544
-1088353724.9155989,-1081334129.6304016,0.006358799
-1088240062.2636495,-1081220567.3072362,0.0095196031
-1088126397.6483488,-1081107003.031961,0.0067306585
-1088012731.0696983,-1080993436.8045764,0.0035698544
-1087899062.5276961,-1080879868.6250815,0.0035698544
-1087785392.0223446,-1080766298.4934783,0.0035698544
-1087671719.5536418,-1080652726.4097652,0.0035698544
-1087558045.1215892,-1080539152.3739433,0.006358799
-1087444368.7261858,-1080425576.3860116,0.0095196031
-1087330690.3674312,-1080311998.4459705,0.0067306585
-1087217010.0453267,-1080198418.5538206,0.006358799
-1087103327.759871,-1080084836.7095604,0.0095196031
-1086989643.5110655,-1079971252.9131918,0.0067306585
-1086875957.2989087,-1079857667.164713,0.006358799
-1086762269.123402,-1079744079.4641242,0.0095196031
-1086648578.9845443,-1079630489.8114266,0.0095196031
-1086534886.8823366,-1079516898.2066202,0.0095196031
-1086421192.8167782,-1079403304.649704,0.0095196031
-1086307496.7878685,-1079289709.1406784,0.0067306585
-1086193798.7956095,-1079176111.6795435,0.0035698544
-1086080098.8399987,-1079062512.2662992,0.0035698544
-1085966396.9210382,-1078948910.9009452,0.006358799
-1085852693.0387263,-1078835307.5834823,0.0095196031
-1085738987.1930647,-1078721702.3139095,0.0067306585
-1085625279.3840518,-1078608095.092227,0.0035698544
-1085511569.611689,-1078494485.918435,0.006358799
-1085397857.875976,-1078380874.7925348,0.0067306585
-1085284144.1769114,-1078267261.7145243,0.006358799
-1085170428.5144968,-1078153646.6844049,0.0067306585
-1085056710.8887315,-1078040029.702176,0.006358799
-1084942991.2996159,-1077926410.7678375,0.0067306585
-1084829269.7471495,-1077812789.88139,0.006358799
-1084715546.2313328,-1077699167.0428329,0.0095196031
