timestamp,volt_laser,volt_piezo,piezo_fitted,offset
-0.005191146,0.075331243,-1.471206014,-1.4753357402317675,-0.026637192279684585
-0.005184635,0.075283151,-1.471206014,-1.4731902210379664,-0.02668710693184885
-0.005178125,0.075405693,-1.468118341,-1.471045031366388,-0.026566387304078842
-0.005171615,0.074553397,-1.466381894,-1.4688998416948098,-0.027420505676308826
-0.005165104,0.075184686,-1.466381894,-1.4667543225010085,-0.026791039328473085
-0.005158594,0.07486293,-1.463294221,-1.46460913282943,-0.02711461770070306
-0.005152083,0.074517283,-1.461557773,-1.4624636136356286,-0.02746208735286733
-0.005145573,0.074993682,-1.4584701,-1.4603184239640503,-0.026987510725097294
-0.005139062,0.07405286,-1.456733653,-1.458172904770249,-0.027930155377261567
-0.005132552,0.073948468,-1.453645979,-1.456027715098671,-0.028036369749491544
-0.005126042,0.074545433,-1.451909532,-1.4538825254270922,-0.027441227121721534
-0.005119531,0.073453858,-1.448821858,-1.451737006233291,-0.028534624773885797
-0.005113021,0.074099284,-1.447085412,-1.4495918165617123,-0.02789102114611576
-0.00510651,0.073990571,-1.443997738,-1.4474462973679112,-0.028001556798280036
-0.0051,0.073373542,-1.442261291,-1.445301107696333,-0.02862040817051001
-0.00509349,0.073976619,-1.442261291,-1.4431559180247544,-0.028019153542739997
-0.005086979,0.072941283,-1.439173617,-1.4410103988309533,-0.02905631219490426
-0.005080469,0.073464105,-1.434349496,-1.4388652091593748,-0.028535312567134236
-0.005073958,0.072951345,-1.429525376,-1.4367196899655734,-0.029049895219298502
-0.005067448,0.072792689,-1.427788929,-1.434574500293995,-0.029210373591528477
-0.005060937,0.073228838,-1.424701255,-1.4324289811001936,-0.028776047243692746
-0.005054427,0.072207639,-1.422964809,-1.4302837914286155,-0.029799068615922714
-0.005047917,0.072718362,-1.419877134,-1.428138601757037,-0.029290167988152704
-0.005041406,0.0721614,-1.418140688,-1.4259930825632356,-0.029848952640316964
-0.005034896,0.071910268,-1.415053014,-1.4238478928916571,-0.030101907012546947
-0.005028385,0.072692187,-1.413316568,-1.4217023736978558,-0.029321810664711206
-0.005021875,0.071391519,-1.410228893,-1.4195571840262775,-0.03062430103694118
-0.005015365,0.072030957,-1.405404772,-1.4174119943546992,-0.029986685409171154
-0.005008854,0.071258853,-1.403668327,-1.415266475160898,-0.03076061206133543
-0.005002344,0.071204775,-1.403668327,-1.4131212854893194,-0.03081651243356541
-0.004995833,0.07169315,-1.400580651,-1.410975766295518,-0.030329960085729676
-0.004989323,0.070792578,-1.398844206,-1.40883057662394,-0.03123235445795966
-0.004982812,0.07112236,-1.395756531,-1.4066850574301384,-0.030904395110123925
-0.004976302,0.071110198,-1.394020086,-1.40453986775856,-0.03091837948235389
-0.004969792,0.070388593,-1.394020086,-1.4023946780869816,-0.03164180685458387
-0.004963281,0.070842953,-1.394020086,-1.4002491588931805,-0.031189269506748135
-0.004956771,0.070308153,-1.394020086,-1.398103969221602,-0.03172589187897812
-0.00495026,0.070008745,-1.39093241,-1.3959584500278006,-0.032027122531142385
-0.00494375,0.070649974,-1.389195965,-1.3938132603562223,-0.03138771590337236
-0.00493724,0.06907391,-1.389195965,-1.3916680706846438,-0.03296560227560233
-0.004930729,0.069890279,-1.386108289,-1.3895225514908427,-0.0321510559277666
-0.004924219,0.069331216,-1.384371844,-1.3873773618192642,-0.03271194129999658
-0.004917708,0.068812778,-1.384371844,-1.3852318426254628,-0.03323220195216084
-0.004911198,0.069673099,-1.384371844,-1.3830866529538846,-0.03237370332439082
-0.004904687,0.068169387,-1.381284168,-1.380941133760083,-0.03387923797655509
-0.004898177,0.068631961,-1.379547724,-1.378795944088505,-0.03341848634878507
-0.004891667,0.068806665,-1.379547724,-1.3766507544169264,-0.03324560472101504
-0.004885156,0.067397593,-1.376460047,-1.374505235223125,-0.0346564993731793
-0.004878646,0.06839478,-1.374723603,-1.3723600455515468,-0.033661134745409285
-0.004872135,0.067029659,-1.374723603,-1.3702145263577452,-0.03502807839757355
-0.004865625,0.067243014,-1.371635927,-1.3680693366861671,-0.03481654576980353
-0.004859115,0.068428856,-1.366811806,-1.3659241470145886,-0.033632526142033506
-0.004852604,0.066279902,-1.365075362,-1.3637786278207873,-0.03578330279419778
-0.004846094,0.067854179,-1.361987685,-1.3616334381492088,-0.03421084816642775
-0.004839583,0.066458744,-1.357163565,-1.3594879189554077,-0.035608105818592015
-0.004833073,0.066205825,-1.352339444,-1.3573427292838294,-0.035862847190822
-0.004826562,0.06708411,-1.350603001,-1.355197210090028,-0.03498638484298626
-0.004820052,0.064804528,-1.347515323,-1.3530520204184495,-0.03726778921521624
-0.004813542,0.066782853,-1.342691203,-1.350906830746871,-0.03529128658744621
-0.004807031,0.065186349,-1.34095476,-1.34876131155307,-0.036889613239610486
-0.004800521,0.064891268,-1.337867082,-1.3466161218814916,-0.037186516611840456
-0.00479401,0.066167549,-1.336130639,-1.34447060268769,-0.03591205826400472
-0.0047875,0.063922105,-1.336130639,-1.3423254130161115,-0.0381593246362347
-0.00478099,0.065538609,-1.333042961,-1.3401802233445332,-0.03654464300846469
-0.004774479,0.064647723,-1.331306518,-1.338034704150732,-0.03743735166062895
-0.004767969,0.063715301,-1.32821884,-1.3358895144791538,-0.03837159603285892
-0.004761458,0.065130424,-1.326482398,-1.3337439952853525,-0.03695829568502319
-0.004754948,0.062772314,-1.32339472,-1.331598805613774,-0.03931822805725317
-0.004748437,0.0636632,-1.321658277,-1.3294532864199728,-0.03842916470941743
-0.004741927,0.063984519,-1.321658277,-1.3273080967483943,-0.03810966808164741
-0.004735417,0.062418705,-1.318570599,-1.3251629070768158,-0.03967730445387739
-0.004728906,0.063630974,-1.316834157,-1.3230173878830145,-0.038466858106041654
-0.004722396,0.062517107,-1.316834157,-1.3208721982114364,-0.039582547478271626
-0.004715885,0.062048984,-1.313746478,-1.318726679017635,-0.04005249313043591
-0.004709375,0.063251002,-1.315097715,-1.3165814893460566,-0.038852297502665875
-0.004702865,0.060840665,-1.313746478,-1.314436299674478,-0.041264456874895855
