indices,timestamp,photodiode,piezo_peaks,freq,lor_A,lor_mean,lor_gamma,lor_off,lor_d_A,lor_d_mean,lor_d_gamma,lor_d_off
697,0.009567969,0.027818093,3.212712706885114,377111224766631.8,0.002329596505855149,3.2160710135337354,0.01813250035624336,-7.635378163653187e-05,0.00013528324868426276,0.001052969827906032,0.0015359188549614578,1.2545472962659327e-05
1043,0.011820573,0.028639171,3.913987395842436,377111633094631.8,0.0021192830555568317,3.9159966481190347,0.02796672003099159,-0.00024213495886513654,7.187476060093466e-05,0.0009478412501221841,0.0014967752309766708,1.4386288436661881e-05
1376,0.013988542,0.019093436,4.58891374159345,377112041422631.8,0.00642952973060576,4.592633838978852,0.01918335950748598,-0.0007575176527966667,6.794049694284449e-05,0.00020239181070717273,0.00033054388972151454,1.6420858927630066e-05
