indices,timestamp,photodiode,piezo_peaks,freq,lor_A,lor_mean,lor_gamma,lor_off,lor_d_A,lor_d_mean,lor_d_gamma,lor_d_off
784,0.010505469,0.025213043,3.2846831261941407,377111224766631.8,0.0023303063802934164,3.2873311161680228,0.017182032969395963,-0.0001378262497054479,6.789477040740582e-05,0.0005005259561286512,0.0007593325784670565,1.013786973932619e-05
1158,0.012940365,0.025495493,3.992087631498753,377111633094631.8,0.0018178719016209233,3.989168547565381,0.024427459776056596,-0.00016924262333148737,6.873389288933984e-05,0.0009230526573081447,0.001451508745569747,1.3398598757663895e-05
1518,0.015284115,0.016424112,4.673011707643147,377112041422631.8,0.0058683956505447615,4.673094935051324,0.018382752780366184,-0.000660634153729841,6.963063507032087e-05,0.00021752526436037107,0.00036507030400022967,1.9176966444684755e-05
