timestamp,volt_laser,volt_piezo,piezo_fitted
-0.015868229,0.061471293,-4.708190904,-4.704754280557171
-0.015861719,0.061453203,-4.708190904,-4.70272823004748
-0.015855208,0.061453203,-4.708190904,-4.700701868316513
-0.015848698,0.061581851,-4.708190904,-4.698675817806824
-0.015842187,0.061557723,-4.705103358,-4.696649456075857
-0.015835677,0.061599941,-4.703366784,-4.694623405566166
-0.015829167,0.06168637,-4.703366784,-4.692597355056477
-0.015822656,0.061575812,-4.700279237,-4.69057099332551
-0.015816146,0.061567779,-4.698542663,-4.6885449428158195
-0.015809635,0.061571795,-4.698542663,-4.686518581084853
-0.015803125,0.061521544,-4.698542663,-4.684492530575163
-0.015796615,0.061503455,-4.698542663,-4.6824664800654725
-0.015790104,0.061246159,-4.695455116,-4.680440118334506
-0.015783594,0.061583874,-4.693718543,-4.678414067824817
-0.015777083,0.06130846,-4.690630995,-4.67638770609385
-0.015770573,0.061451209,-4.685806875,-4.67436165558416
-0.015764062,0.061575812,-4.684070302,-4.672335293853193
-0.015757552,0.061439131,-4.680982754,-4.670309243343503
-0.015751042,0.061595924,-4.676158633,-4.668283192833813
-0.015744531,0.06154365,-4.67442206,-4.666256831102846
-0.015738021,0.061710499,-4.671334513,-4.664230780593156
-0.01573151,0.061983861,-4.66959794,-4.662204418862189
-0.015725,0.061831085,-4.66959794,-4.660178368352499
-0.01571849,0.061768784,-4.663422844,-4.658152317842809
-0.015711979,0.061579828,-4.663037247,-4.656125956111843
-0.015705469,0.061581851,-4.661686271,-4.654099905602153
-0.015698958,0.061782856,-4.65686215,-4.652073543871186
-0.015692448,0.06179089,-4.655125578,-4.650047493361496
-0.015685937,0.061947683,-4.65203803,-4.6480211316305295
-0.015679427,0.061863247,-4.647213909,-4.645995081120839
-0.015672917,0.061819035,-4.645477337,-4.643969030611149
-0.015666406,0.061823051,-4.642389788,-4.641942668880183
-0.015659896,0.061869286,-4.640653217,-4.639916618370492
-0.015653385,0.061616007,-4.640653217,-4.637890256639525
-0.015646875,0.062289415,-4.640653217,-4.635864206129836
-0.015640365,0.061987849,-4.637565668,-4.633838155620145
-0.015633854,0.061875326,-4.635829096,-4.631811793889178
-0.015627344,0.062152704,-4.635829096,-4.62978574337949
-0.015620833,0.061853191,-4.632741547,-4.627759381648523
-0.015614323,0.062265286,-4.631004976,-4.625733331138832
-0.015607812,0.062255201,-4.631004976,-4.623706969407865
-0.015601302,0.062217028,-4.631004976,-4.621680918898175
-0.015594792,0.062339637,-4.631004976,-4.619654868388485
-0.015588281,0.062164754,-4.627917426,-4.617628506657519
-0.015581771,0.062313514,-4.623093305,-4.615602456147829
-0.01557526,0.062233095,-4.621356734,-4.613576094416862
-0.01556875,0.062202956,-4.621356734,-4.6115500439071715
-0.01556224,0.062321547,-4.618269184,-4.609523993397482
-0.015555729,0.062293402,-4.616532614,-4.607497631666515
-0.015549219,0.062450195,-4.613445064,-4.6054715811568245
-0.015542708,0.062430083,-4.608620943,-4.603445219425859
-0.015536198,0.062454212,-4.606884373,-4.601419168916168
-0.015529687,0.062411994,-4.606884373,-4.599392807185202
-0.015523177,0.062454212,-4.603796822,-4.597366756675512
-0.015516667,0.062122536,-4.602060252,-4.595340706165821
-0.015510156,0.062677352,-4.598972702,-4.593314344434855
-0.015503646,0.062371769,-4.594148581,-4.591288293925165
-0.015497135,0.06250247,-4.592412011,-4.589261932194199
-0.015490625,0.062520529,-4.58932446,-4.587235881684508
-0.015484115,0.062389888,-4.587587891,-4.585209831174818
-0.015477604,0.062536625,-4.58450034,-4.583183469443852
-0.015471094,0.062448172,-4.579676219,-4.581157418934161
-0.015464583,0.062486374,-4.577939649,-4.579131057203195
-0.015458073,0.062462245,-4.577939649,-4.577105006693505
-0.015451562,0.062086357,-4.574852098,-4.575078644962538
-0.015445052,0.062259247,-4.570027978,-4.573052594452848
-0.015438542,0.062458229,-4.568291408,-4.571026543943158
-0.015432031,0.062361743,-4.568291408,-4.569000182212192
-0.015425521,0.062436123,-4.565203857,-4.566974131702501
-0.01541901,0.062444156,-4.563467288,-4.564947769971535
-0.0154125,0.062407977,-4.563467288,-4.562921719461845
-0.01540599,0.062311491,-4.560379736,-4.5608956689521545
-0.015399479,0.06235371,-4.558643167,-4.558869307221188
-0.015392969,0.062440139,-4.558643167,-4.556843256711497
-0.015386458,0.062490391,-4.558643167,-4.554816894980531
-0.015379948,0.062572804,-4.555555615,-4.552790844470841
-0.015373437,0.062512496,-4.553819047,-4.550764482739875
-0.015366927,0.062458229,-4.553819047,-4.548738432230184
-0.015360417,0.062586877,-4.553819047,-4.546712381720494
-0.015353906,0.062144641,-4.553819047,-4.544686019989528
-0.015347396,0.06227332,-4.550731494,-4.542659969479837
