timestamp,volt_laser,volt_piezo,piezo_fitted
-0.0196532,0.1082482455,-8.5549307292,-8.51562954655012
-0.0196524,0.0876100548,-8.4624684205,-8.51531836819193
-0.0196516,0.0610221154,-8.4566895241,-8.515007189833744
-0.0196508,0.0340623167,-8.4624684205,-8.514696011475554
-0.01965,0.0130522666,-8.4566895241,-8.514384833117365
-0.0196492,0.0063587991,-8.5058101267,-8.514073654759176
-0.0196484,0.0095196031,-8.5058101267,-8.513762476400988
-0.0196476,0.017886437,-8.5058101267,-8.513451298042801
-0.0196468,0.0385246277,-8.5058101267,-8.51314011968461
-0.019646,0.0567457331,-8.5058101267,-8.512828941326422
-0.0196452,0.0714341751,-8.5058101267,-8.512517762968235
-0.0196444,0.0837055319,-8.5058101267,-8.512206584610045
-0.0196436,0.0868663359,-8.5058101267,-8.511895406251856
-0.0196428,0.0840773913,-8.4624684205,-8.511584227893668
-0.019642,0.0725497534,-8.4566895241,-8.511273049535479
-0.0196412,0.0547005073,-8.5058101267,-8.51096187117729
-0.0196404,0.0424291506,-8.4624684205,-8.510650692819102
-0.0196396,0.028112568,-8.4566895241,-8.510339514460913
-0.0196388,0.0071025179,-8.4624684205,-8.510028336102726
-0.019638,-0.0023798943,-8.4566895241,-8.509717157744536
-0.0196372,-0.0023798943,-8.5058101267,-8.509405979386347
-0.0196364,0.0087758843,-8.5058101267,-8.509094801028159
-0.0196356,0.0214191005,-8.5058101267,-8.50878362266997
-0.0196348,0.032574879,-8.5058101267,-8.508472444311781
-0.019634,0.0480070398,-8.5058101267,-8.508161265953593
-0.0196332,0.0595346777,-8.4624684205,-8.507850087595404
-0.0196324,0.0690170899,-8.4566895241,-8.507538909237216
-0.0196316,0.0662281453,-8.4624684205,-8.507227730879027
-0.0196308,0.0630673412,-8.4566895241,-8.506916552520838
-0.01963,0.0602783966,-8.5058101267,-8.506605374162652
-0.0196292,0.0431728694,-8.5058101267,-8.506294195804461
-0.0196284,0.0217909599,-8.5058101267,-8.505983017446272
-0.0196276,0.0098914625,-8.5058101267,-8.505671839088084
-0.0196268,0.0035698544,-8.5058101267,-8.505360660729895
-0.019626,0.0007809098,-8.5058101267,-8.505049482371707
-0.0196252,0.0004090504,-8.5058101267,-8.504738304013518
-0.0196244,0.0091477437,-8.4624684205,-8.50442712565533
-0.0196236,0.0238361857,-8.4566895241,-8.504115947297143
-0.0196228,0.0388964871,-8.5058101267,-8.503804768938952
-0.019622,0.0507959844,-8.5058101267,-8.503493590580764
-0.0196212,0.0599065372,-8.5058101267,-8.503182412222575
-0.0196204,0.0658562858,-8.4624684205,-8.502871233864386
-0.0196196,0.0634392007,-8.4566895241,-8.502560055506198
-0.0196188,0.0515397033,-8.5058101267,-8.50224887714801
-0.019618,0.0396402059,-8.5058101267,-8.50193769878982
-0.0196172,0.0277407086,-8.5058101267,-8.501626520431632
-0.0196164,0.0186301558,-8.5058101267,-8.501315342073443
-0.0196156,0.0098914625,-8.5058101267,-8.501004163715255
-0.0196148,0.0007809098,-8.5058101267,-8.500692985357068
-0.019614,0.0004090504,-8.5058101267,-8.500381806998877
-0.0196132,0.006358799,-8.4624684205,-8.500070628640689
-0.0196124,0.0150974924,-8.4566895241,-8.4997594502825
-0.0196116,0.0269969897,-8.5058101267,-8.499448271924312
