timestamp,volt_laser,volt_piezo,piezo_fitted
-0.0195644,0.0150974924,-8.5549307292,-8.47196154934833
-0.0195636,0.0214191005,-8.4624684205,-8.471650382097474
-0.0195628,0.0269969897,-8.4566895241,-8.47133921484662
-0.019562,0.0388964871,-8.5058101267,-8.471028047595762
-0.0195612,0.0452180952,-8.5058101267,-8.470716880344906
-0.0195604,0.0480070398,-8.5058101267,-8.470405713094049
-0.0195596,0.0511678439,-8.4624684205,-8.470094545843194
-0.0195588,0.0483788992,-8.4566895241,-8.469783378592338
-0.019558,0.0424291506,-8.5058101267,-8.46947221134148
-0.0195572,0.0336904573,-8.4624684205,-8.469161044090624
-0.0195564,0.0245799045,-8.4566895241,-8.46884987683977
-0.0195556,0.0158412112,-8.4624684205,-8.468538709588913
-0.0195548,0.0067306585,-8.4566895241,-8.468227542338056
-0.019554,0.0035698544,-8.5058101267,-8.4679163750872
-0.0195532,0.0007809098,-8.5058101267,-8.467605207836344
-0.0195524,0.003197995,-8.4624684205,-8.467294040585488
-0.0195516,0.0095196031,-8.413347818,-8.466982873334631
-0.0195508,0.0150974924,-8.413347818,-8.466671706083776
-0.01955,0.0297859343,-8.4566895241,-8.46636053883292
-0.0195492,0.0420572911,-8.5058101267,-8.466049371582063
-0.0195484,0.0452180952,-8.5058101267,-8.465738204331208
-0.0195476,0.0452180952,-8.4624684205,-8.46542703708035
-0.0195468,0.0452180952,-8.413347818,-8.465115869829495
-0.019546,0.0340623167,-8.4566895241,-8.46480470257864
-0.0195452,0.0158412112,-8.4624684205,-8.464493535327781
-0.0195444,0.0067306585,-8.413347818,-8.464182368076926
-0.0195436,0.0007809098,-8.4566895241,-8.463871200826071
-0.0195428,-0.0023798943,-8.5058101267,-8.463560033575213
-0.019542,-0.0051688389,-8.5058101267,-8.463248866324358
-0.0195412,-0.0027517537,-8.5058101267,-8.462937699073501
-0.0195404,0.0035698544,-8.5058101267,-8.462626531822645
-0.0195396,0.0147256329,-8.5058101267,-8.46231536457179
-0.0195388,0.0245799045,-8.5058101267,-8.462004197320933
-0.019538,0.0297859343,-8.5058101267,-8.461693030070077
-0.0195372,0.0420572911,-8.5058101267,-8.461381862819222
-0.0195364,0.0452180952,-8.5058101267,-8.461070695568365
-0.0195356,0.0396402059,-8.5058101267,-8.460759528317508
-0.0195348,0.0305296532,-8.5058101267,-8.460448361066653
-0.019534,0.0190020153,-8.4624684205,-8.460137193815795
-0.0195332,0.0039417139,-8.4566895241,-8.45982602656494
-0.0195324,-0.0051688389,-8.5058101267,-8.459514859314083
-0.0195316,-0.0111185876,-8.4624684205,-8.459203692063227
-0.0195308,-0.0142793916,-8.413347818,-8.458892524812372
-0.01953,-0.0059125577,-8.413347818,-8.458581357561515
-0.0195292,0.0035698544,-8.4566895241,-8.458270190310659
-0.0195284,0.0091477437,-8.4624684205,-8.457959023059804
-0.0195276,0.0238361857,-8.413347818,-8.457647855808947
-0.0195268,0.0333185978,-8.413347818,-8.45733668855809
-0.019526,0.0333185978,-8.4566895241,-8.457025521307235
-0.0195252,0.0305296532,-8.5058101267,-8.456714354056379
-0.0195244,0.0273688491,-8.5058101267,-8.456403186805522
-0.0195236,0.0245799045,-8.5058101267,-8.456092019554665
-0.0195228,0.0130522666,-8.4624684205,-8.45578085230381
-0.019522,0.0007809098,-8.413347818,-8.455469685052954
-0.0195212,-0.0051688389,-8.4566895241,-8.455158517802097
-0.0195204,-0.0083296429,-8.5058101267,-8.454847350551242
-0.0195196,-0.0055406983,-8.5058101267,-8.454536183300386
-0.0195188,-0.0023798943,-8.4624684205,-8.454225016049529
-0.019518,0.003197995,-8.413347818,-8.453913848798672
-0.0195172,0.0123085477,-8.413347818,-8.453602681547816
-0.0195164,0.021047241,-8.4566895241,-8.45329151429696
-0.0195156,0.0301577938,-8.5058101267,-8.452980347046104
-0.0195148,0.0333185978,-8.5058101267,-8.452669179795247
-0.019514,0.0305296532,-8.4624684205,-8.452358012544392
-0.0195132,0.0245799045,-8.413347818,-8.452046845293536
-0.0195124,0.0186301558,-8.4566895241,-8.45173567804268
-0.0195116,0.0098914625,-8.4624684205,-8.451424510791824
-0.0195108,0.0007809098,-8.413347818,-8.451113343540968
-0.01951,-0.0079577835,-8.4566895241,-8.45080217629011
-0.0195092,-0.011490447,-8.4624684205,-8.450491009039256
