x-axis,1,2
second,Volt,Volt
-25.200000E-03,+2.420587E-03,-1.511149733E+00
-25.193490E-03,+2.008527E-03,-1.514623099E+00
-25.186979E-03,+2.368326E-03,-1.515973854E+00
-25.180469E-03,+2.380386E-03,-1.520797974E+00
-25.173958E-03,+2.100990E-03,-1.524271340E+00
-25.167448E-03,+2.361793E-03,-1.525622095E+00
-25.160938E-03,+2.104005E-03,-1.529095461E+00
-25.154427E-03,+2.369331E-03,-1.529095461E+00
-25.147917E-03,+2.342698E-03,-1.530446216E+00
-25.141406E-03,+2.222598E-03,-1.533919582E+00
-25.134896E-03,+2.381894E-03,-1.535270336E+00
-25.128385E-03,+2.202999E-03,-1.538743702E+00
-25.121875E-03,+2.230638E-03,-1.538743702E+00
-25.115365E-03,+2.274356E-03,-1.538743702E+00
-25.108854E-03,+2.221593E-03,-1.540094457E+00
-25.102344E-03,+2.384406E-03,-1.543567823E+00
-25.095833E-03,+2.163301E-03,-1.543567823E+00
-25.089323E-03,+2.692447E-03,-1.544918578E+00
-25.082813E-03,+2.197472E-03,-1.548391943E+00
-25.076302E-03,+2.214055E-03,-1.548391943E+00
-25.069792E-03,+2.606014E-03,-1.548391943E+00
-25.063281E-03,+2.213050E-03,-1.548391943E+00
-25.056771E-03,+2.663803E-03,-1.549742699E+00
-25.050260E-03,+2.463301E-03,-1.553216064E+00
-25.043750E-03,+2.524105E-03,-1.553216064E+00
-25.037240E-03,+2.602497E-03,-1.553216064E+00
-25.030729E-03,+2.394960E-03,-1.554566820E+00
-25.024219E-03,+2.711542E-03,-1.558040184E+00
-25.017708E-03,+2.442196E-03,-1.558040184E+00
-25.011198E-03,+2.639683E-03,-1.559390941E+00
-25.004688E-03,+2.655763E-03,-1.564215061E+00
-24.998177E-03,+2.432648E-03,-1.567688425E+00
-24.991667E-03,+2.586416E-03,-1.567688425E+00
-24.985156E-03,+2.377874E-03,-1.569039182E+00
-24.978646E-03,+2.429131E-03,-1.572512546E+00
-24.972135E-03,+2.652245E-03,-1.572512546E+00
-24.965625E-03,+2.387422E-03,-1.573863303E+00
-24.959115E-03,+2.869833E-03,-1.577336667E+00
-24.952604E-03,+2.388929E-03,-1.578687424E+00
-24.946094E-03,+2.694457E-03,-1.582160787E+00
-24.939583E-03,+2.645713E-03,-1.583511544E+00
-24.933073E-03,+2.628628E-03,-1.588335665E+00
-24.926563E-03,+2.917572E-03,-1.591809028E+00
-24.920052E-03,+2.668829E-03,-1.591809028E+00
-24.913542E-03,+2.760788E-03,-1.593159786E+00
