x-axis,1,2
second,Volt,Volt
-25.100000E-03,,
-25.093490E-03,,
-25.086979E-03,,
-25.080469E-03,+8.544692E-03,-1.543567823E+00
-25.073958E-03,+9.022079E-03,-1.543567823E+00
-25.067448E-03,+8.791929E-03,-1.546655260E+00
-25.060938E-03,+9.080371E-03,-1.548391943E+00
-25.054427E-03,+9.032130E-03,-1.548391943E+00
-25.047917E-03,+8.858260E-03,-1.548391943E+00
-25.041406E-03,+9.028109E-03,-1.548391943E+00
-25.034896E-03,+8.861275E-03,-1.551479381E+00
-25.028385E-03,+9.375848E-03,-1.553216064E+00
-25.021875E-03,+9.119567E-03,-1.553216064E+00
-25.015365E-03,+9.249215E-03,-1.556303502E+00
-25.008854E-03,+9.584893E-03,-1.554952746E+00
-25.002344E-03,+9.283386E-03,-1.556303502E+00
-24.995833E-03,+9.527607E-03,-1.561127622E+00
-24.989323E-03,+9.675346E-03,-1.562864305E+00
-24.982813E-03,+9.492431E-03,-1.562864305E+00
-24.976302E-03,+9.838160E-03,-1.565951743E+00
-24.969792E-03,+9.799969E-03,-1.567688425E+00
-24.963281E-03,+9.742682E-03,-1.570775864E+00
-24.956771E-03,+10.166803E-03,-1.575599985E+00
-24.950260E-03,+9.892431E-03,-1.577336667E+00
-24.943750E-03,+10.151728E-03,-1.577336667E+00
-24.937240E-03,+10.176853E-03,-1.580424105E+00
-24.930729E-03,+10.039165E-03,-1.582160787E+00
-24.924219E-03,+10.450220E-03,-1.585248226E+00
-24.917708E-03,+10.242180E-03,-1.586984908E+00
-24.911198E-03,+10.496451E-03,-1.590072347E+00
-24.904688E-03,+10.326602E-03,-1.591809028E+00
-24.898177E-03,+10.394944E-03,-1.594896467E+00
-24.891667E-03,+10.415044E-03,-1.596633149E+00
-24.885156E-03,+10.678361E-03,-1.599720588E+00
-24.878646E-03,+10.555747E-03,-1.604544709E+00
-24.872135E-03,+10.583889E-03,-1.606281390E+00
-24.865625E-03,+10.862280E-03,-1.606281390E+00
-24.859115E-03,+10.711526E-03,-1.606281390E+00
-24.852604E-03,+10.849215E-03,-1.609368830E+00
-24.846094E-03,+10.681376E-03,-1.611105510E+00
-24.839583E-03,+10.886401E-03,-1.614192950E+00
-24.833073E-03,+11.151728E-03,-1.615929631E+00
-24.826563E-03,+11.323587E-03,-1.615929631E+00
-24.820052E-03,+11.179868E-03,-1.619017071E+00
-24.813542E-03,+11.069316E-03,-1.620753751E+00
-24.807031E-03,+11.207004E-03,-1.620753751E+00
-24.800521E-03,+11.054240E-03,-1.620753751E+00
