x-axis,1,2
second,Volt,Volt
-25.100000E-03,,
-25.093490E-03,,
-25.086979E-03,,
-25.080469E-03,+33.272299E-03,-1.821630131E+00
-25.073958E-03,+33.523555E-03,-1.826454252E+00
-25.067448E-03,+33.903455E-03,-1.825103498E+00
-25.060938E-03,+33.776822E-03,-1.826454252E+00
-25.054427E-03,+34.128581E-03,-1.831278373E+00
-25.047917E-03,+34.128581E-03,-1.833015056E+00
-25.041406E-03,+34.416018E-03,-1.836102493E+00
-25.034896E-03,+34.476319E-03,-1.837839176E+00
-25.028385E-03,+34.657224E-03,-1.837839176E+00
-25.021875E-03,+34.434108E-03,-1.844014052E+00
-25.015365E-03,+34.828078E-03,-1.847487417E+00
-25.008854E-03,+34.882349E-03,-1.847487417E+00
-25.002344E-03,+34.944661E-03,-1.850574855E+00
-24.995833E-03,+35.392902E-03,-1.852311538E+00
-24.989323E-03,+35.123555E-03,-1.852311538E+00
-24.982813E-03,+35.417023E-03,-1.852311538E+00
-24.976302E-03,+35.595917E-03,-1.855398976E+00
-24.969792E-03,+35.459234E-03,-1.857135659E+00
-24.963281E-03,+35.197927E-03,-1.857135659E+00
-24.956771E-03,+36.100440E-03,-1.857135659E+00
-24.950260E-03,+35.392902E-03,-1.860223097E+00
-24.943750E-03,+36.309486E-03,-1.861959779E+00
-24.937240E-03,+35.977826E-03,-1.865047218E+00
-24.930729E-03,+36.494410E-03,-1.866783900E+00
-24.924219E-03,+36.506470E-03,-1.866783900E+00
-24.917708E-03,+36.416018E-03,-1.869871339E+00
-24.911198E-03,+36.900440E-03,-1.871608020E+00
-24.904688E-03,+36.663254E-03,-1.874695459E+00
-24.898177E-03,+36.942651E-03,-1.879519580E+00
-24.891667E-03,+37.167776E-03,-1.884343701E+00
-24.885156E-03,+37.388882E-03,-1.886080382E+00
-24.878646E-03,+37.404962E-03,-1.886080382E+00
-24.872135E-03,+37.589887E-03,-1.886080382E+00
-24.865625E-03,+37.702450E-03,-1.889167821E+00
-24.859115E-03,+37.491394E-03,-1.893991942E+00
-24.852604E-03,+37.993908E-03,-1.895728623E+00
-24.846094E-03,+37.855213E-03,-1.898816063E+00
-24.839583E-03,+38.452199E-03,-1.903640183E+00
-24.833073E-03,+38.040137E-03,-1.905376864E+00
-24.826563E-03,+38.659235E-03,-1.908464304E+00
-24.820052E-03,+38.391896E-03,-1.910200985E+00
-24.813542E-03,+38.303455E-03,-1.913288425E+00
-24.807031E-03,+38.763757E-03,-1.915025105E+00
-24.800521E-03,+38.600942E-03,-1.918112546E+00
