x-axis,1,2
second,Volt,Volt
-25.100000E-03,,
-25.093490E-03,,
-25.086979E-03,,
-25.080469E-03,+18.018059E-03,-1.833015056E+00
-25.073958E-03,+17.515547E-03,-1.833015056E+00
-25.067448E-03,+17.334642E-03,-1.833015056E+00
-25.060938E-03,+17.833135E-03,-1.836102493E+00
-25.054427E-03,+17.566803E-03,-1.837839176E+00
-25.047917E-03,+17.677356E-03,-1.840926614E+00
-25.041406E-03,+17.864290E-03,-1.842663297E+00
-25.034896E-03,+17.708511E-03,-1.842663297E+00
-25.028385E-03,+18.247205E-03,-1.845750735E+00
-25.021875E-03,+17.995948E-03,-1.847487417E+00
-25.015365E-03,+18.079366E-03,-1.847487417E+00
-25.008854E-03,+18.298461E-03,-1.847487417E+00
-25.002344E-03,+17.533637E-03,-1.850574855E+00
-24.995833E-03,+18.732632E-03,-1.852311538E+00
-24.989323E-03,+18.375848E-03,-1.855398976E+00
-24.982813E-03,+18.770823E-03,-1.857135659E+00
-24.976302E-03,+18.896451E-03,-1.857135659E+00
-24.969792E-03,+18.535647E-03,-1.857135659E+00
-24.963281E-03,+19.021074E-03,-1.860223097E+00
-24.956771E-03,+18.788913E-03,-1.861959779E+00
-24.950260E-03,+19.117557E-03,-1.861959779E+00
-24.943750E-03,+19.164793E-03,-1.865047218E+00
-24.937240E-03,+19.105496E-03,-1.866783900E+00
-24.930729E-03,+19.249215E-03,-1.866783900E+00
-24.924219E-03,+19.004994E-03,-1.869871339E+00
-24.917708E-03,+19.388914E-03,-1.874695459E+00
-24.911198E-03,+19.342682E-03,-1.879519580E+00
-24.904688E-03,+19.272331E-03,-1.881256261E+00
-24.898177E-03,+19.553738E-03,-1.881256261E+00
-24.891667E-03,+19.381878E-03,-1.884343701E+00
-24.885156E-03,+19.540672E-03,-1.889167821E+00
-24.878646E-03,+19.785898E-03,-1.890904502E+00
-24.872135E-03,+19.564793E-03,-1.890904502E+00
-24.865625E-03,+19.982884E-03,-1.893991942E+00
-24.859115E-03,+19.881375E-03,-1.898816063E+00
-24.852604E-03,+19.790924E-03,-1.903640183E+00
-24.846094E-03,+19.872330E-03,-1.908464304E+00
-24.839583E-03,+20.033135E-03,-1.910200985E+00
-24.833073E-03,+20.091426E-03,-1.910200985E+00
-24.826563E-03,+20.314542E-03,-1.910200985E+00
-24.820052E-03,+20.160772E-03,-1.913288425E+00
-24.813542E-03,+20.416049E-03,-1.915025105E+00
-24.807031E-03,+20.442179E-03,-1.918112545E+00
-24.800521E-03,+20.404994E-03,-1.919849226E+00
