x-axis,1,2
second,Volt,Volt
-25.100000E-03,,
-25.093490E-03,,
-25.086979E-03,,
-25.080469E-03,+27.965767E-03,-1.818542694E+00
-25.073958E-03,+29.975817E-03,-1.818542694E+00
-25.067448E-03,+29.927576E-03,-1.824717569E+00
-25.060938E-03,+29.493405E-03,-1.828190935E+00
-25.054427E-03,+30.651194E-03,-1.831278373E+00
-25.047917E-03,+29.694410E-03,-1.833015056E+00
-25.041406E-03,+30.333606E-03,-1.836102493E+00
-25.034896E-03,+30.751696E-03,-1.837839176E+00
-25.028385E-03,+30.144661E-03,-1.837839176E+00
-25.021875E-03,+31.553707E-03,-1.840926614E+00
-25.015365E-03,+30.625063E-03,-1.845750735E+00
-25.008854E-03,+30.880340E-03,-1.847487417E+00
-25.002344E-03,+32.215013E-03,-1.847487417E+00
-24.995833E-03,+31.336620E-03,-1.847487417E+00
-24.989323E-03,+32.289385E-03,-1.850574856E+00
-24.982813E-03,+32.022048E-03,-1.852311538E+00
-24.976302E-03,+32.028078E-03,-1.852311538E+00
-24.969792E-03,+32.729586E-03,-1.855398976E+00
-24.963281E-03,+32.363756E-03,-1.857135659E+00
-24.956771E-03,+33.085365E-03,-1.857135659E+00
-24.950260E-03,+32.795917E-03,-1.857135659E+00
-24.943750E-03,+32.886370E-03,-1.860223097E+00
-24.937240E-03,+33.019033E-03,-1.861959779E+00
-24.930729E-03,+33.071294E-03,-1.865047218E+00
-24.924219E-03,+33.258229E-03,-1.866783900E+00
-24.917708E-03,+33.408983E-03,-1.869871339E+00
-24.911198E-03,+33.431093E-03,-1.871608020E+00
-24.904688E-03,+33.702450E-03,-1.874695459E+00
-24.898177E-03,+33.929586E-03,-1.876432141E+00
-24.891667E-03,+33.901445E-03,-1.876432141E+00
-24.885156E-03,+33.929586E-03,-1.876432141E+00
-24.878646E-03,+34.094410E-03,-1.879519580E+00
-24.872135E-03,+33.845163E-03,-1.884343701E+00
-24.865625E-03,+34.436119E-03,-1.886080382E+00
-24.859115E-03,+34.484359E-03,-1.889167822E+00
-24.852604E-03,+34.492400E-03,-1.893991942E+00
-24.846094E-03,+35.294410E-03,-1.895728623E+00
-24.839583E-03,+34.773806E-03,-1.898816063E+00
-24.833073E-03,+35.103456E-03,-1.900552743E+00
-24.826563E-03,+35.284359E-03,-1.903640184E+00
-24.820052E-03,+35.153706E-03,-1.905376864E+00
-24.813542E-03,+35.879335E-03,-1.908464304E+00
-24.807031E-03,+35.473303E-03,-1.913288425E+00
-24.800521E-03,+35.953707E-03,-1.915025105E+00
