x-axis,1,2
second,Volt,Volt
-25.100000E-03,,
-25.093490E-03,,
-25.086979E-03,,
-25.080469E-03,+89.468024E-03,-2.079045204E+00
-25.073958E-03,+86.854959E-03,-2.079045204E+00
-25.067448E-03,+88.004708E-03,-2.082132641E+00
-25.060938E-03,+87.958476E-03,-2.083869324E+00
-25.054427E-03,+87.656969E-03,-2.086956762E+00
-25.047917E-03,+88.903200E-03,-2.088693445E+00
-25.041406E-03,+87.906215E-03,-2.088693445E+00
-25.034896E-03,+88.756467E-03,-2.088693445E+00
-25.028385E-03,+88.575562E-03,-2.091780883E+00
-25.021875E-03,+88.213753E-03,-2.093517566E+00
-25.015365E-03,+89.470034E-03,-2.093517566E+00
-25.008854E-03,+88.702195E-03,-2.093517566E+00
-25.002344E-03,+89.435864E-03,-2.096605004E+00
-24.995833E-03,+89.642898E-03,-2.098341686E+00
-24.989323E-03,+89.088125E-03,-2.101429124E+00
-24.982813E-03,+89.976567E-03,-2.103165807E+00
-24.976302E-03,+89.443903E-03,-2.106253245E+00
-24.969792E-03,+89.825813E-03,-2.107989927E+00
-24.963281E-03,+90.193652E-03,-2.111077366E+00
-24.956771E-03,+89.667019E-03,-2.115901486E+00
-24.950260E-03,+90.557472E-03,-2.117638168E+00
-24.943750E-03,+89.936365E-03,-2.117638168E+00
-24.937240E-03,+90.356467E-03,-2.120725607E+00
-24.930729E-03,+90.603702E-03,-2.125549728E+00
-24.924219E-03,+90.322295E-03,-2.130373848E+00
-24.917708E-03,+90.639884E-03,-2.132110530E+00
-24.911198E-03,+90.645913E-03,-2.135197969E+00
-24.904688E-03,+90.891140E-03,-2.136934650E+00
-24.898177E-03,+90.865009E-03,-2.140022090E+00
-24.891667E-03,+90.899180E-03,-2.144846210E+00
-24.885156E-03,+91.214758E-03,-2.146582892E+00
-24.878646E-03,+91.180587E-03,-2.146582892E+00
-24.872135E-03,+91.218778E-03,-2.149670331E+00
-24.865625E-03,+91.451944E-03,-2.151407012E+00
-24.859115E-03,+91.317270E-03,-2.151407012E+00
-24.852604E-03,+91.544406E-03,-2.154494452E+00
-24.846094E-03,+91.743401E-03,-2.156231133E+00
-24.839583E-03,+91.646918E-03,-2.159318573E+00
-24.833073E-03,+91.946416E-03,-2.161055253E+00
-24.826563E-03,+91.727320E-03,-2.161055253E+00
-24.820052E-03,+91.717271E-03,-2.161055253E+00
-24.813542E-03,+92.004708E-03,-2.161055253E+00
-24.807031E-03,+91.805712E-03,-2.164142694E+00
-24.800521E-03,+92.157472E-03,-2.165879374E+00
