timestamp,volt_laser,volt_piezo,volt_ld,offset
0.009773627,1.22149,7.993721382580239,0.0021446101902177,-0.16214201266910666
0.009778627,1.22192,7.995064158627142,0.0021446470804236,-0.1616954759757221
0.009783627,1.22234,7.996406934674045,0.0021446839706294,-0.16125893928233737
0.009788627,1.22276,7.997749710720948,0.0021447208608352,-0.16082240258895264
0.009793627,1.22318,7.99909248676785,0.002144757751041,-0.16038586589556814
0.009798627,1.2236,8.000435262814753,0.0021447946412468,-0.1599493292021834
0.009803627,1.22403,8.001778038861655,0.0021448315314526,-0.15950279250879884
0.009808627,1.22448,8.003120814908558,0.0021448684216584,-0.15903625581541392
0.009813627,1.22495,8.00446359095546,0.0021449053118643,-0.1585497191220293
0.009818627,1.22543,8.005806367002362,0.0021449422020701,-0.15805318242864463
0.009823627,1.22599,8.007149143049265,0.0021449790922759,-0.1574766457352601
0.009828627,1.2265,8.008491919096167,0.0021450159824817,-0.15695010904187545
0.009833627,1.22706,8.00983469514307,0.0021450528726875,-0.1563735723484907
0.009838627,1.22757,8.011177471189972,0.0021450897628933,-0.15584703565510605
0.009843627,1.22808,8.012520247236875,0.0021451266530991,-0.1553204989617214
0.009848627,1.22858,8.013863023283777,0.002145163543305,-0.15480396226833681
0.009853627,1.22912,8.01520579933068,0.0021452004335108,-0.1542474255749522
0.009858627,1.22962,8.016548575377582,0.0021452373237166,-0.1537308888815676
0.009863627,1.23013,8.017891351424485,0.0021452742139224,-0.15320435218818296
0.009868627,1.23064,8.019234127471387,0.0021453111041282,-0.1526778154947983
0.009873627,1.2312,8.02057690351829,0.002145347994334,-0.15210127880141355
0.009878627,1.23176,8.021919679565192,0.0021453848845398,-0.15152474210802902
0.009883627,1.23241,8.023262455612095,0.0021454217747456,-0.15085820541464412
0.009888627,1.23305,8.024605231658999,0.0021454586649515,-0.1502016687212595
0.009893627,1.23376,8.0259480077059,0.0021454955551573,-0.14947513202787488
0.009898627,1.23452,8.027290783752804,0.0021455324453631,-0.14869859533449015
0.009903627,1.23528,8.028633559799704,0.0021455693355689,-0.14792205864110564
0.009908627,1.23606,8.029976335846609,0.0021456062257747,-0.147125521947721
0.009913627,1.23682,8.03131911189351,0.0021456431159805,-0.14634898525433626
0.009918627,1.23753,8.032661887940414,0.0021456800061863,-0.14562244856095163
0.009923627,1.23814,8.034004663987316,0.0021457168963922,-0.144995911867567
0.009928627,1.23871,8.035347440034219,0.002145753786598,-0.1444093751741824
0.009933627,1.23921,8.036690216081121,0.0021457906768038,-0.1438928384807978
0.009938627,1.23966,8.038032992128024,0.0021458275670096,-0.1434263017874131
0.009943627,1.24,8.039375768174926,0.0021458644572154,-0.14306976509402847
0.009948627,1.24028,8.040718544221829,0.0021459013474212,-0.14277322840064377
0.009953627,1.24053,8.042061320268731,0.002145938237627,-0.14250669170725927
0.009958627,1.24076,8.043404096315633,0.0021459751278329,-0.14226015501387446
