timestamp,volt_laser,volt_piezo,volt_ld
0.023343392,2.08436,-1.169551873188616,0.20643066962472997
0.023348392,2.08436,-1.1695784245621688,0.20638568346861205
0.023353392,2.08436,-1.1696049759357212,0.2063406973124941
0.023358392,2.08436,-1.1696315273092739,0.20629571115637618
0.023363392,2.08436,-1.1696580786828263,0.20625072500025823
0.023368392,2.08436,-1.1696846300563788,0.20620573884414028
0.023373392,2.08436,-1.1697111814299315,0.20616075268802236
0.023378392,2.08436,-1.169737732803484,0.20611576653190442
0.023383392,2.08436,-1.1697642841770366,0.2060707803757865
0.023388392,2.08436,-1.169790835550589,0.20602579421966855
0.023393392,2.08436,-1.1698173869241417,0.20598080806355065
0.023398392,2.08436,-1.1698439382976942,0.2059358219074327
0.023403392,2.08436,-1.1698704896712466,0.20589083575131478
0.023408392,2.08436,-1.1698970410447993,0.20584584959519683
0.023413392,2.08436,-1.1699235924183518,0.20580086343907888
0.023418392,2.08436,-1.1699501437919044,0.20575587728296096
0.023423392,2.08436,-1.1699766951654569,0.20571089112684302
0.023428392,2.08436,-1.1700032465390096,0.2056659049707251
0.023433392,2.08436,-1.170029797912562,0.20562091881460715
0.023438392,2.08436,-1.1700563492861145,0.20557593265848922
0.023443392,2.08436,-1.1700829006596671,0.20553094650237128
0.023448392,2.08436,-1.1701094520332196,0.20548596034625335
0.023453392,2.08436,-1.1701360034067723,0.2054409741901354
0.023458392,2.08436,-1.1701625547803247,0.20539598803401746
0.023463392,2.08436,-1.1701891061538774,0.20535100187789956
0.023468392,2.08436,-1.1702156575274298,0.20530601572178162
0.023473392,2.08436,-1.1702422089009823,0.2052610295656637
0.023478392,2.08436,-1.170268760274535,0.20521604340954575
0.023483392,2.08436,-1.1702953116480874,0.20517105725342782
0.023488392,2.08436,-1.17032186302164,0.20512607109730988
0.023493392,2.08436,-1.1703484143951925,0.20508108494119195
0.023498392,2.08436,-1.1703749657687452,0.205036098785074
0.023503392,2.08436,-1.1704015171422977,0.20499111262895606
0.023508392,2.08436,-1.1704280685158501,0.20494612647283814
0.023513392,2.08436,-1.1704546198894028,0.2049011403167202
0.023518392,2.08436,-1.1704811712629553,0.20485615416060227
0.023523392,2.08436,-1.170507722636508,0.20481116800448432
0.023528392,2.08436,-1.1705342740100604,0.2047661818483664
0.023533392,2.08436,-1.170560825383613,0.20472119569224845
0.023538392,2.08436,-1.1705873767571655,0.2046762095361305
0.023543392,2.08436,-1.1706139281307182,0.2046312233800126
0.023548392,2.08436,-1.1706404795042706,0.20458623722389466
0.023553392,2.08436,-1.170667030877823,0.20454125106777674
0.023558392,2.08436,-1.1706935822513758,0.2044962649116588
0.023563392,2.08436,-1.1707201336249282,0.20445127875554087
0.023568392,2.08436,-1.170746684998481,0.20440629259942292
0.023573392,2.08436,-1.1707732363720333,0.204361306443305
0.023578392,2.08436,-1.170799787745586,0.20431632028718705
0.023583392,2.08436,-1.1708263391191385,0.2042713341310691
0.023588392,2.08436,-1.1708528904926911,0.20422634797495118
0.023593392,2.08436,-1.1708794418662436,0.20418136181883323
0.023598392,2.08436,-1.170905993239796,0.2041363756627153
0.023603392,2.08436,-1.1709325446133487,0.20409138950659736
0.023608392,2.08436,-1.1709590959869012,0.20404640335047947
0.023613392,2.08436,-1.1709856473604539,0.20400141719436152
0.023618392,2.08436,-1.1710121987340063,0.2039564310382436
0.023623392,2.08436,-1.171038750107559,0.20391144488212565
0.023628392,2.08436,-1.1710653014811114,0.2038664587260077
0.023633392,2.08436,-1.1710918528546639,0.20382147256988978
0.023638392,2.08436,-1.1711184042282166,0.20377648641377183
0.023643392,2.08436,-1.171144955601769,0.2037315002576539
0.023648392,2.08436,-1.1711715069753217,0.20368651410153596
0.023653392,2.08436,-1.1711980583488741,0.20364152794541804
0.023658392,2.08436,-1.1712246097224268,0.2035965417893001
0.023663392,2.08436,-1.1712511610959793,0.20355155563318217
0.023668392,2.08436,-1.1712777124695317,0.20350656947706422
0.023673392,2.08436,-1.1713042638430844,0.20346158332094627
0.023678392,2.08436,-1.1713308152166368,0.20341659716482838
0.023683392,2.08436,-1.1713573665901895,0.20337161100871043
0.023688392,2.08436,-1.171383917963742,0.2033266248525925
0.023693392,2.08436,-1.1714104693372946,0.20328163869647456
0.023698392,2.08436,-1.171437020710847,0.20323665254035664
0.023703392,2.08436,-1.1714635720843996,0.2031916663842387
0.023708392,2.08436,-1.1714901234579522,0.20314668022812077
0.023713392,2.08436,-1.1715166748315047,0.20310169407200282
0.023718392,2.08436,-1.1715432262050574,0.20305670791588487
0.023723392,2.08436,-1.1715697775786098,0.20301172175976695
0.023728392,2.08436,-1.1715963289521625,0.202966735603649
0.023733392,2.08436,-1.171622880325715,0.20292174944753108
0.023738392,2.08436,-1.1716494316992674,0.20287676329141313
0.023743392,2.08436,-1.17167598307282,0.2028317771352952
0.023748392,2.08436,-1.1717025344463725,0.20278679097917726
0.023753392,2.08436,-1.1717290858199252,0.2027418048230593
0.023758392,2.08436,-1.1717556371934776,0.20269681866694142
0.023763392,2.08436,-1.1717821885670303,0.20265183251082347
0.023768392,2.08436,-1.1718087399405828,0.20260684635470555
0.023773392,2.08436,-1.1718352913141354,0.2025618601985876
0.023778392,2.08436,-1.171861842687688,0.20251687404246968
0.023783392,2.08436,-1.1718883940612403,0.20247188788635173
0.023788392,2.08436,-1.171914945434793,0.2024269017302338
0.023793392,2.08436,-1.1719414968083455,0.20238191557411586
0.023798392,2.08436,-1.1719680481818981,0.2023369294179979
0.023803392,2.08436,-1.1719945995554506,0.20229194326188
